time_s,curr_x,curr_y,curr_z,tgt_x,tgt_y,tgt_z,vel_x,vel_y,vel_z,roll_rad,pitch_rad,yaw_rad
46.092,-0.5446,3.7881,6.5377,-1.2315,3.5759,6.5358,-0.9039,-0.2975,0.0992,0.0498,0.0007,0.0007
46.193,-0.6343,3.7559,6.5476,-1.3087,3.5123,6.5458,-0.8898,-0.3419,0.0998,0.0497,0.0028,0.0007
46.292,-0.7224,3.7193,6.5576,-1.3827,3.4450,6.5558,-0.8734,-0.3855,0.1000,0.0492,0.0057,0.0008
46.399,-0.8087,3.6784,6.5676,-1.4532,3.3741,6.5658,-0.8544,-0.4278,0.1000,0.0485,0.0086,0.0008
46.492,-0.8930,3.6334,6.5776,-1.5200,3.2998,6.5758,-0.8332,-0.4691,0.1007,0.0485,0.0107,0.0008
46.592,-0.9750,3.5842,6.5876,-1.5770,3.2301,6.5848,-0.8100,-0.5095,0.1004,0.0475,0.0134,0.0009
46.692,-1.0468,3.5366,6.5967,-1.6365,3.1497,6.5948,-0.7844,-0.5482,0.1003,0.0464,0.0158,0.0009
46.792,-1.1240,3.4801,6.6067,-1.6919,3.0665,6.6048,-0.7598,-0.5819,0.1001,0.0460,0.0179,0.0009
46.892,-1.1984,3.4199,6.6166,-1.7431,2.9806,6.6148,-0.7308,-0.6183,0.0993,0.0451,0.0201,0.0009
46.992,-1.2698,3.3561,6.6265,-1.7899,2.8923,6.6248,-0.7002,-0.6533,0.0986,0.0442,0.0221,0.0009
47.100,-1.3381,3.2889,6.6363,-1.8323,2.8017,6.6348,-0.6680,-0.6867,0.0983,0.0429,0.0242,0.0009
47.192,-1.4030,3.2185,6.6462,-1.8701,2.7091,6.6448,-0.6342,-0.7185,0.0984,0.0418,0.0263,0.0009
47.296,-1.4585,3.1525,6.6550,-1.9001,2.6243,6.6538,-0.5987,-0.7486,0.0984,0.0402,0.0283,0.0009
47.392,-1.5168,3.0763,6.6648,-1.9289,2.5285,6.6638,-0.5653,-0.7738,0.0983,0.0386,0.0305,0.0009
47.492,-1.5712,2.9975,6.6747,-1.9529,2.4315,6.6738,-0.5268,-0.8001,0.0986,0.0372,0.0325,0.0009
47.592,-1.6217,2.9161,6.6845,-1.9720,2.3333,6.6838,-0.4869,-0.8242,0.0987,0.0349,0.0345,0.0009
47.692,-1.6681,2.8325,6.6944,-1.9862,2.2344,6.6938,-0.4457,-0.8460,0.0989,0.0332,0.0363,0.0009
47.792,-1.7104,2.7468,6.7043,-1.9955,2.1348,6.7038,-0.4033,-0.8659,0.0993,0.0313,0.0380,0.0009
47.892,-1.7483,2.6592,6.7142,-1.9997,2.0349,6.7138,-0.3599,-0.8833,0.0996,0.0289,0.0397,0.0009
47.992,-1.7787,2.5790,6.7231,-1.9992,1.9449,6.7228,-0.3155,-0.8983,0.0996,0.0271,0.0410,0.0009
48.092,-1.8082,2.4886,6.7331,-1.9940,1.8450,6.7328,-0.2749,-0.9101,0.0997,0.0251,0.0423,0.0009
48.193,-1.8332,2.3970,6.7431,-1.9838,1.7456,6.7428,-0.2293,-0.9210,0.1001,0.0231,0.0435,0.0009
48.292,-1.8536,2.3044,6.7531,-1.9686,1.6468,6.7528,-0.1832,-0.9298,0.1002,0.0207,0.0446,0.0009
48.392,-1.8694,2.2110,6.7631,-1.9484,1.5488,6.7628,-0.1367,-0.9361,0.0999,0.0186,0.0456,0.0008
48.492,-1.8796,2.1266,6.7721,-1.9262,1.4616,6.7718,-0.0899,-0.9405,0.1004,0.0172,0.0464,0.0008
48.592,-1.8865,2.0324,6.7821,-1.8969,1.3660,6.7818,-0.0429,-0.9426,0.1006,0.0140,0.0472,0.0008
48.692,-1.8886,1.9381,6.7922,-1.8628,1.2720,6.7918,-0.0005,-0.9418,0.1007,0.0115,0.0480,0.0008
48.792,-1.8861,1.8441,6.8022,-1.8241,1.1798,6.8018,0.0466,-0.9392,0.1003,0.0095,0.0486,0.0007
48.892,-1.8789,1.7504,6.8122,-1.7808,1.0897,6.8118,0.0936,-0.9345,0.1003,0.0075,0.0491,0.0007
48.992,-1.8669,1.6573,6.8223,-1.7331,1.0018,6.8218,0.1404,-0.9277,0.1006,0.0050,0.0495,0.0007
49.092,-1.8503,1.5650,6.8323,-1.6810,0.9164,6.8318,0.1869,-0.9186,0.1007,0.0022,0.0498,0.0007
49.199,-1.8314,1.4829,6.8414,-1.6306,0.8419,6.8408,0.2329,-0.9065,0.1011,-0.0006,0.0499,0.0006
49.292,-1.8061,1.3929,6.8515,-1.5707,0.7619,6.8508,0.2783,-0.8917,0.1012,-0.0038,0.0497,0.0006
49.392,-1.7763,1.3045,6.8616,-1.5068,0.6849,6.8608,0.3184,-0.8761,0.1009,-0.0061,0.0495,0.0005
49.492,-1.7420,1.2179,6.8717,-1.4392,0.6112,6.8708,0.3622,-0.8572,0.1009,-0.0077,0.0494,0.0005
49.593,-1.7034,1.1333,6.8817,-1.3753,0.5479,6.8798,0.4052,-0.8368,0.1007,-0.0100,0.0491,0.0004
49.692,-1.6606,1.0508,6.8918,-1.2934,0.4745,6.8908,0.4471,-0.8139,0.1001,-0.0126,0.0485,0.0004
49.792,-1.6136,0.9708,6.9017,-1.2155,0.4118,6.9008,0.4881,-0.7898,0.0994,-0.0139,0.0482,0.0005
49.894,-1.5679,0.9008,6.9106,-1.1429,0.3587,6.9098,0.5281,-0.7644,0.0992,-0.0158,0.0478,0.0005
49.992,-1.5133,0.8256,6.9206,-1.0594,0.3036,6.9198,0.5633,-0.7398,0.0993,-0.0185,0.0471,0.0005
50.094,-1.4549,0.7532,6.9305,-0.9733,0.2528,6.9298,0.6009,-0.7102,0.0998,-0.0213,0.0460,0.0005
50.192,-1.3928,0.6839,6.9405,-0.8847,0.2063,6.9398,0.6369,-0.6784,0.1000,-0.0241,0.0447,0.0005
50.294,-1.3272,0.6179,6.9505,-0.7940,0.1644,6.9498,0.6710,-0.6443,0.0997,-0.0264,0.0433,0.0005
50.392,-1.2583,0.5554,6.9604,-0.7013,0.1270,6.9598,0.7035,-0.6088,0.0995,-0.0281,0.0422,0.0005
50.502,-1.1936,0.5023,6.9694,-0.6163,0.0973,6.9688,0.7344,-0.5722,0.1008,-0.0297,0.0412,0.0005
50.592,-1.1188,0.4468,6.9795,-0.5204,0.0689,6.9788,0.7633,-0.5336,0.1012,-0.0327,0.0390,0.0005
50.692,-1.0413,0.3952,6.9896,-0.4233,0.0453,6.9888,0.7871,-0.4974,0.1009,-0.0344,0.0372,0.0005
50.798,-0.9612,0.3477,6.9996,-0.3250,0.0266,6.9988,0.8117,-0.4563,0.1010,-0.0358,0.0355,0.0005
50.892,-0.8788,0.3044,7.0098,-0.2260,0.0128,7.0088,0.8342,-0.4141,0.1015,-0.0377,0.0335,0.0005
50.994,-0.7942,0.2654,7.0199,-0.1264,0.0040,7.0188,0.8544,-0.3710,0.1015,-0.0392,0.0317,0.0005
51.092,-0.7078,0.2307,7.0300,-0.0265,0.0002,7.0288,0.8727,-0.3271,0.1007,-0.0402,0.0301,0.0005
51.192,-0.6285,0.2032,7.0391,0.0635,0.0010,7.0378,0.8894,-0.2829,0.1006,-0.0411,0.0290,0.0005
51.295,-0.5388,0.1769,7.0492,0.1633,0.0067,7.0478,0.9031,-0.2426,0.1015,-0.0424,0.0275,0.0006
51.392,-0.4478,0.1552,7.0593,0.2628,0.0173,7.0578,0.9162,-0.1972,0.1012,-0.0440,0.0249,0.0006
51.492,-0.3555,0.1380,7.0694,0.3615,0.0329,7.0678,0.9267,-0.1510,0.1002,-0.0451,0.0226,0.0006
51.592,-0.2624,0.1254,7.0793,0.4594,0.0535,7.0778,0.9350,-0.1045,0.0998,-0.0461,0.0207,0.0006
51.692,-0.1685,0.1176,7.0893,0.5561,0.0789,7.0878,0.9412,-0.0576,0.1001,-0.0471,0.0183,0.0007
51.792,-0.0837,0.1145,7.0983,0.6419,0.1058,7.0968,0.9448,-0.0104,0.1005,-0.0480,0.0159,0.0007
51.892,0.0109,0.1156,7.1084,0.7358,0.1403,7.1068,0.9457,0.0322,0.1011,-0.0487,0.0130,0.0007
51.993,0.1054,0.1214,7.1185,0.8278,0.1794,7.1168,0.9438,0.0794,0.1005,-0.0491,0.0101,0.0007
52.092,0.1995,0.1319,7.1285,0.9178,0.2230,7.1268,0.9396,0.1264,0.0994,-0.0495,0.0080,0.0007
52.205,0.2838,0.1454,7.1374,0.9968,0.2661,7.1358,0.9335,0.1731,0.0998,-0.0498,0.0064,0.0007
52.292,0.3861,0.1670,7.1484,1.0906,0.3235,7.1468,0.9254,0.2192,0.0997,-0.0498,0.0035,0.0007
52.399,0.4781,0.1914,7.1583,1.1730,0.3801,7.1568,0.9147,0.2647,0.0991,-0.0498,0.0009,0.0007
52.492,0.5598,0.2173,7.1672,1.2447,0.4345,7.1658,0.9032,0.3053,0.0992,-0.0499,-0.0011,0.0007
52.594,0.6494,0.2503,7.1771,1.3214,0.4987,7.1758,0.8885,0.3496,0.0999,-0.0496,-0.0037,0.0008
52.692,0.7373,0.2876,7.1871,1.3948,0.5666,7.1858,0.8713,0.3930,0.1003,-0.0491,-0.0066,0.0008
52.792,0.8234,0.3292,7.1971,1.4647,0.6381,7.1958,0.8515,0.4352,0.1006,-0.0486,-0.0093,0.0008
52.892,0.9073,0.3750,7.2072,1.5309,0.7130,7.2058,0.8295,0.4763,0.1009,-0.0479,-0.0118,0.0008
52.992,0.9890,0.4249,7.2173,1.5933,0.7912,7.2158,0.8054,0.5161,0.1007,-0.0472,-0.0143,0.0009
53.093,1.0681,0.4786,7.2273,1.6518,0.8723,7.2258,0.7793,0.5546,0.1004,-0.0464,-0.0165,0.0009
53.192,1.1370,0.5302,7.2363,1.7008,0.9477,7.2348,0.7543,0.5882,0.1001,-0.0458,-0.0183,0.0009
53.293,1.2108,0.5910,7.2463,1.7513,1.0341,7.2448,0.7251,0.6243,0.0995,-0.0449,-0.0203,0.0009
53.392,1.2816,0.6554,7.2562,1.7930,1.1138,7.2538,0.6943,0.6589,0.0995,-0.0439,-0.0223,0.0009
53.492,1.3493,0.7231,7.2662,1.8390,1.2137,7.2648,0.6619,0.6918,0.0997,-0.0421,-0.0246,0.0009
53.592,1.4136,0.7940,7.2761,1.8760,1.3066,7.2748,0.6276,0.7227,0.0994,-0.0410,-0.0269,0.0009
53.692,1.4744,0.8679,7.2861,1.9053,1.3917,7.2838,0.5918,0.7523,0.1000,-0.0401,-0.0287,0.0009
53.796,1.5260,0.9369,7.2951,1.9333,1.4877,7.2938,0.5543,0.7797,0.0998,-0.0380,-0.0310,0.0010
53.892,1.5797,1.0160,7.3050,1.9565,1.5850,7.3038,0.5193,0.8026,0.0999,-0.0366,-0.0329,0.0010
53.992,1.6246,1.0893,7.3140,1.9732,1.6734,7.3128,0.4792,0.8264,0.0997,-0.0348,-0.0346,0.0010
54.092,1.6751,1.1814,7.3250,1.9881,1.7824,7.3238,0.4378,0.8478,0.0997,-0.0330,-0.0365,0.0010
54.192,1.7165,1.2673,7.3349,1.9965,1.8820,7.3338,0.3954,0.8675,0.0995,-0.0313,-0.0380,0.0010
54.297,1.7537,1.3550,7.3449,1.9999,1.9819,7.3438,0.3521,0.8850,0.0993,-0.0292,-0.0396,0.0010
54.392,1.7834,1.4354,7.3538,1.9987,2.0719,7.3528,0.3080,0.9003,0.0996,-0.0274,-0.0409,0.0010
54.492,1.8122,1.5260,7.3637,1.9926,2.1717,7.3628,0.2676,0.9119,0.0998,-0.0247,-0.0423,0.0010
54.592,1.8365,1.6178,7.3737,1.9815,2.2711,7.3728,0.2221,0.9225,0.0996,-0.0227,-0.0436,0.0010
54.702,1.8544,1.7012,7.3827,1.9673,2.3600,7.3818,0.1759,0.9309,0.0995,-0.0210,-0.0446,0.0009
54.792,1.8712,1.8040,7.3936,1.9446,2.4676,7.3928,0.1294,0.9374,0.0994,-0.0187,-0.0457,0.0009
54.892,1.8815,1.8980,7.4035,1.9216,2.5546,7.4018,0.0826,0.9416,0.0994,-0.0167,-0.0466,0.0008
54.997,1.8869,1.9828,7.4125,1.8915,2.6499,7.4118,0.0356,0.9434,0.0992,-0.0142,-0.0474,0.0008
55.092,1.8883,2.0772,7.4224,1.8566,2.7436,7.4218,-0.0068,0.9429,0.0992,-0.0116,-0.0481,0.0008
55.192,1.8850,2.1713,7.4323,1.8171,2.8355,7.4318,-0.0539,0.9403,0.0995,-0.0095,-0.0487,0.0007
55.292,1.8771,2.2651,7.4422,1.7731,2.9253,7.4418,-0.1010,0.9352,0.0995,-0.0065,-0.0493,0.0007
55.393,1.8644,2.3582,7.4522,1.7246,3.0127,7.4518,-0.1479,0.9273,0.0993,-0.0039,-0.0497,0.0007
55.492,1.8490,2.4412,7.4611,1.6773,3.0893,7.4608,-0.1944,0.9174,0.0996,-0.0023,-0.0500,0.0007
55.592,1.8274,2.5325,7.4711,1.6208,3.1718,7.4708,-0.2360,0.9068,0.0999,0.0007,-0.0500,0.0006
55.692,1.8013,2.6223,7.4811,1.5602,3.2513,7.4808,-0.2815,0.8919,0.1002,0.0038,-0.0499,0.0006
55.792,1.7707,2.7106,7.4911,1.4957,3.3277,7.4908,-0.3262,0.8749,0.0999,0.0060,-0.0498,0.0006
55.892,1.7357,2.7971,7.5011,1.4275,3.4008,7.5008,-0.3702,0.8560,0.1001,0.0082,-0.0495,0.0006
55.992,1.6963,2.8815,7.5111,1.3557,3.4704,7.5108,-0.4131,0.8349,0.1001,0.0109,-0.0490,0.0005
56.093,1.6527,2.9638,7.5211,1.2805,3.5363,7.5208,-0.4550,0.8117,0.1004,0.0130,-0.0485,0.0005
56.192,1.6099,3.0357,7.5301,1.2101,3.5924,7.5298,-0.4958,0.7866,0.1005,0.0153,-0.0479,0.0005
56.292,1.5585,3.1132,7.5401,1.1290,3.6509,7.5398,-0.5313,0.7622,0.1003,0.0178,-0.0471,0.0005
56.392,1.5033,3.1878,7.5502,1.0451,3.7052,7.5498,-0.5696,0.7334,0.1008,0.0198,-0.0463,0.0004
56.492,1.4443,3.2595,7.5602,0.9586,3.7553,7.5598,-0.6063,0.7027,0.1006,0.0225,-0.0451,0.0004
56.594,1.3881,3.3213,7.5693,0.8786,3.7967,7.5688,-0.6415,0.6702,0.1004,0.0239,-0.0444,0.0004
56.692,1.3157,3.3932,7.5803,0.7785,3.8423,7.5798,-0.6753,0.6367,0.1002,0.0260,-0.0433,0.0004
56.793,1.2534,3.4489,7.5893,0.6949,3.8754,7.5888,-0.7045,0.6052,0.1004,0.0279,-0.0422,0.0005
56.892,1.1813,3.5074,7.5993,0.6003,3.9078,7.5988,-0.7353,0.5685,0.1009,0.0300,-0.0408,0.0005
56.992,1.1061,3.5622,7.6094,0.5042,3.9354,7.6088,-0.7641,0.5304,0.1011,0.0323,-0.0391,0.0005
57.097,1.0282,3.6131,7.6196,0.4068,3.9582,7.6188,-0.7909,0.4907,0.1014,0.0342,-0.0374,0.0005
57.192,0.9478,3.6599,7.6297,0.3084,3.9761,7.6288,-0.8156,0.4496,0.1009,0.0361,-0.0356,0.0005
57.292,0.8649,3.7026,7.6398,0.2093,3.9890,7.6388,-0.8383,0.4076,0.1014,0.0374,-0.0341,0.0005
57.392,0.7885,3.7373,7.6489,0.1196,3.9964,7.6478,-0.8590,0.3647,0.1013,0.0390,-0.0324,0.0005
57.493,0.7018,3.7718,7.6590,0.0197,3.9999,7.6578,-0.8758,0.3252,0.1009,0.0406,-0.0303,0.0006
57.592,0.6133,3.8019,7.6691,-0.0803,3.9984,7.6678,-0.8923,0.2805,0.1007,0.0418,-0.0284,0.0006
57.692,0.5233,3.8275,7.6791,-0.1801,3.9919,7.6778,-0.9066,0.2353,0.1000,0.0431,-0.0264,0.0006
57.792,0.4319,3.8485,7.6891,-0.2794,3.9804,7.6878,-0.9189,0.1894,0.1001,0.0442,-0.0245,0.0006
57.892,0.3394,3.8649,7.6991,-0.3780,3.9639,7.6978,-0.9288,0.1431,0.1002,0.0454,-0.0219,0.0007
57.997,0.2648,3.8747,7.7071,-0.4475,3.9493,7.7049,-0.9357,0.1010,0.1022,0.0462,-0.0204,0.0007
58.092,0.1616,3.8832,7.7187,-0.5626,3.9192,7.7168,-0.9405,0.0537,0.1079,0.0479,-0.0133,0.0009
58.195,0.0677,3.8859,7.7296,-0.6579,3.8887,7.7268,-0.9361,0.0055,0.1091,0.0489,-0.0057,0.0009
58.294,-0.0162,3.8842,7.7393,-0.7421,3.8572,7.7358,-0.9296,-0.0419,0.1074,0.0481,-0.0084,0.0005
58.392,-0.1090,3.8780,7.7500,-0.8340,3.8178,7.7458,-0.9271,-0.0880,0.1050,0.0480,-0.0121,0.0002
58.493,-0.2017,3.8671,7.7604,-0.9239,3.7738,7.7558,-0.9263,-0.1290,0.1027,0.0482,-0.0123,0.0003
58.592,-0.2943,3.8517,7.7706,-1.0114,3.7254,7.7658,-0.9249,-0.1745,0.1012,0.0489,-0.0110,0.0005
