time_s,curr_x,curr_y,curr_z,tgt_x,tgt_y,tgt_z,vel_x,vel_y,vel_z,roll_rad,pitch_rad,yaw_rad
43.960,33.9721,0.0740,3.1876,34.5936,0.0000,2.5773,0.7984,-0.0011,-0.7063,-0.0028,0.0129,0.0005
44.060,34.0519,0.0740,3.1137,34.6736,0.0000,2.5023,0.7988,0.0011,-0.7705,-0.0027,0.0120,0.0005
44.160,34.1318,0.0742,3.0334,34.7536,0.0000,2.4273,0.7986,0.0034,-0.8278,-0.0023,0.0115,0.0005
44.261,34.2116,0.0746,2.9481,34.8336,0.0000,2.3523,0.7984,0.0052,-0.8716,-0.0017,0.0115,0.0005
44.360,34.2915,0.0752,2.8590,34.9136,0.0000,2.2773,0.7981,0.0065,-0.9057,-0.0012,0.0117,0.0005
44.460,34.3713,0.0759,2.7671,34.9936,0.0000,2.2023,0.7985,0.0073,-0.9283,-0.0007,0.0121,0.0005
44.560,34.4512,0.0767,2.6734,35.0736,0.0000,2.1273,0.7988,0.0077,-0.9434,-0.0002,0.0119,0.0005
44.662,34.5231,0.0774,2.5881,35.1456,0.0000,2.0598,0.7990,0.0076,-0.9515,0.0001,0.0116,0.0005
44.760,34.6030,0.0781,2.4927,35.2256,0.0000,2.0328,0.7990,0.0073,-0.9556,0.0004,0.0118,0.0005
44.860,34.6829,0.0788,2.3986,35.3056,0.0000,2.1078,0.7998,0.0068,-0.9169,0.0003,0.0123,0.0005
44.961,34.7630,0.0795,2.3121,35.3856,0.0000,2.1828,0.8012,0.0068,-0.8153,-0.0006,0.0124,0.0005
45.060,34.8432,0.0802,2.2383,35.4656,0.0000,2.2578,0.8030,0.0077,-0.6693,-0.0013,0.0123,0.0005
45.165,34.9155,0.0810,2.1856,35.5376,0.0000,2.3253,0.8048,0.0092,-0.4973,-0.0014,0.0121,0.0005
45.260,34.9961,0.0820,2.1441,35.6176,0.0000,2.4003,0.8061,0.0106,-0.3138,-0.0011,0.0115,0.0005
45.364,35.0767,0.0831,2.1211,35.6976,0.0000,2.4753,0.8068,0.0112,-0.1475,-0.0003,0.0107,0.0005
45.460,35.1574,0.0842,2.1162,35.7776,0.0000,2.5503,0.8064,0.0109,0.0300,0.0006,0.0099,0.0005
45.560,35.2380,0.0852,2.1284,35.8576,0.0000,2.6253,0.8055,0.0095,0.1959,0.0015,0.0098,0.0005
45.660,35.3185,0.0860,2.1563,35.9376,0.0000,2.7003,0.8042,0.0074,0.3446,0.0021,0.0090,0.0005
45.762,35.3907,0.0866,2.1934,36.0096,0.0000,2.7678,0.8024,0.0051,0.4628,0.0024,0.0090,0.0005
45.860,35.4709,0.0869,2.2461,36.0896,0.0000,2.8428,0.8007,0.0020,0.5869,0.0025,0.0099,0.0005
45.960,35.5509,0.0870,2.3091,36.1696,0.0000,2.9178,0.8003,-0.0003,0.6725,0.0023,0.0107,0.0005
46.060,35.6310,0.0868,2.3808,36.2496,0.0000,2.9928,0.8001,-0.0026,0.7500,0.0020,0.0107,0.0005
46.160,35.7110,0.0865,2.4593,36.3296,0.0000,3.0678,0.7999,-0.0045,0.8121,0.0015,0.0108,0.0005
46.261,35.7909,0.0860,2.5433,36.4096,0.0000,3.1428,0.7999,-0.0057,0.8609,0.0010,0.0113,0.0005
46.360,35.8710,0.0853,2.6315,36.4896,0.0000,3.2178,0.8003,-0.0065,0.8964,0.0006,0.0114,0.0005
46.471,35.9430,0.0847,2.7134,36.5616,0.0000,3.2853,0.8005,-0.0068,0.9208,0.0003,0.0113,0.0005
46.560,36.0231,0.0840,2.8065,36.6416,0.0000,3.3603,0.8007,-0.0068,0.9394,-0.0001,0.0112,0.0005
46.660,36.1031,0.0834,2.9010,36.7216,0.0000,3.4353,0.8005,-0.0065,0.9485,-0.0003,0.0109,0.0005
46.760,36.1832,0.0827,2.9961,36.8016,0.0000,3.5073,0.8003,-0.0061,0.9542,-0.0005,0.0112,0.0005
46.860,36.2632,0.0822,3.0911,36.8816,0.0000,3.4323,0.8003,-0.0055,0.9377,-0.0004,0.0114,0.0005
46.961,36.3432,0.0816,3.1809,36.9616,0.0000,3.3573,0.7996,-0.0054,0.8561,0.0004,0.0105,0.0005
47.061,36.4231,0.0811,3.2595,37.0416,0.0000,3.2823,0.7981,-0.0061,0.7224,0.0015,0.0105,0.0005
47.160,36.4949,0.0805,3.3172,37.1136,0.0000,3.2148,0.7969,-0.0074,0.5544,0.0018,0.0112,0.0005
47.261,36.5745,0.0797,3.3643,37.1936,0.0000,3.1398,0.7962,-0.0086,0.3880,0.0017,0.0118,0.0005
47.360,36.6541,0.0788,3.3928,37.2736,0.0000,3.0648,0.7958,-0.0096,0.2000,0.0011,0.0123,0.0005
47.460,36.7337,0.0778,3.4027,37.3536,0.0000,2.9898,0.7957,-0.0101,0.0176,0.0003,0.0127,0.0005
47.560,36.8133,0.0768,3.3950,37.4336,0.0000,2.9148,0.7960,-0.0099,-0.1523,-0.0006,0.0130,0.0005
47.660,36.8929,0.0758,3.3712,37.5136,0.0000,2.8398,0.7966,-0.0089,-0.3059,-0.0015,0.0132,0.0005
47.762,36.9646,0.0751,3.3374,37.5856,0.0000,2.7723,0.7973,-0.0073,-0.4400,-0.0022,0.0131,0.0005
47.860,37.0444,0.0744,3.2880,37.6656,0.0000,2.6973,0.7977,-0.0053,-0.5452,-0.0027,0.0122,0.0005
47.978,37.1241,0.0741,3.2278,37.7456,0.0000,2.6223,0.7975,-0.0028,-0.6458,-0.0028,0.0120,0.0005
48.060,37.2039,0.0739,3.1585,37.8256,0.0000,2.5473,0.7976,-0.0003,-0.7293,-0.0027,0.0124,0.0005
48.160,37.2837,0.0740,3.0818,37.9056,0.0000,2.4723,0.7983,0.0021,-0.7964,-0.0025,0.0127,0.0005
48.261,37.3555,0.0743,3.0076,37.9776,0.0000,2.4048,0.7990,0.0041,-0.8496,-0.0021,0.0127,0.0005
48.360,37.4435,0.0748,2.9118,38.0656,0.0000,2.3223,0.7999,0.0058,-0.8894,-0.0016,0.0128,0.0005
48.463,37.5155,0.0754,2.8304,38.1376,0.0000,2.2548,0.8008,0.0070,-0.9186,-0.0012,0.0124,0.0005
48.560,37.5956,0.0761,2.7380,38.2176,0.0000,2.1798,0.8011,0.0077,-0.9301,-0.0007,0.0108,0.0005
48.660,37.6756,0.0769,2.6442,38.2976,0.0000,2.1048,0.7995,0.0080,-0.9424,-0.0002,0.0097,0.0005
48.760,37.7555,0.0777,2.5495,38.3776,0.0000,2.0298,0.7979,0.0078,-0.9505,0.0004,0.0105,0.0005
48.860,37.8353,0.0785,2.4544,38.4576,0.0000,2.0628,0.7975,0.0072,-0.9469,0.0007,0.0118,0.0005
48.960,37.9151,0.0792,2.3628,38.5376,0.0000,2.1378,0.7985,0.0065,-0.8818,0.0002,0.0126,0.0005
49.060,37.9950,0.0798,2.2809,38.6176,0.0000,2.2128,0.8007,0.0068,-0.7599,-0.0008,0.0129,0.0005
49.160,38.0672,0.0805,2.2194,38.6896,0.0000,2.2803,0.8027,0.0078,-0.6169,-0.0014,0.0120,0.0005
49.260,38.1475,0.0813,2.1674,38.7696,0.0000,2.3553,0.8037,0.0094,-0.4404,-0.0014,0.0112,0.0005
49.361,38.2279,0.0824,2.1334,38.8496,0.0000,2.4303,0.8043,0.0105,-0.2559,-0.0008,0.0112,0.0005
49.460,38.3084,0.0834,2.1179,38.9296,0.0000,2.5053,0.8048,0.0109,-0.0739,0.0001,0.0107,0.0005
49.560,38.3889,0.0845,2.1201,39.0096,0.0000,2.5803,0.8047,0.0102,0.0983,0.0010,0.0103,0.0005
49.662,38.4613,0.0853,2.1362,39.0816,0.0000,2.6478,0.8043,0.0085,0.2569,0.0016,0.0104,0.0005
49.760,38.5417,0.0861,2.1684,39.1616,0.0000,2.7228,0.8039,0.0062,0.3975,0.0021,0.0101,0.0005
49.863,38.6220,0.0866,2.2138,39.2416,0.0000,2.7978,0.8031,0.0039,0.5089,0.0023,0.0099,0.0005
49.960,38.7023,0.0868,2.2707,39.3216,0.0000,2.8728,0.8022,0.0013,0.6153,0.0023,0.0101,0.0005
50.060,38.7825,0.0868,2.3373,39.4016,0.0000,2.9478,0.8017,-0.0010,0.7040,0.0020,0.0106,0.0005
50.160,38.8626,0.0866,2.4117,39.4816,0.0000,3.0228,0.8013,-0.0030,0.7754,0.0017,0.0104,0.0005
50.260,38.9427,0.0862,2.4925,39.5616,0.0000,3.0978,0.8009,-0.0046,0.8322,0.0013,0.0107,0.0005
50.360,39.0228,0.0857,2.5782,39.6336,0.0000,3.1653,0.8006,-0.0057,0.8759,0.0009,0.0109,0.0005
50.460,39.0949,0.0852,2.6585,39.7136,0.0000,3.2403,0.8006,-0.0063,0.9047,0.0006,0.0112,0.0005
50.560,39.1749,0.0845,2.7503,39.7936,0.0000,3.3153,0.8006,-0.0066,0.9277,0.0002,0.0112,0.0005
50.660,39.2550,0.0839,2.8441,39.8736,0.0000,3.3903,0.8008,-0.0066,0.9436,-0.0001,0.0116,0.0005
50.760,39.3351,0.0832,2.9390,39.9536,0.0000,3.4653,0.8010,-0.0063,0.9518,-0.0003,0.0112,0.0005
50.860,39.4152,0.0826,3.0343,40.0336,0.0000,3.4773,0.8008,-0.0059,0.9533,-0.0004,0.0108,0.0005
50.960,39.4952,0.0820,3.1280,40.1136,0.0000,3.4023,0.8002,-0.0054,0.9130,-0.0002,0.0111,0.0005
51.060,39.5672,0.0816,3.2059,40.1856,0.0000,3.3348,0.7995,-0.0056,0.8090,0.0008,0.0112,0.0005
51.160,39.6471,0.0810,3.2803,40.2656,0.0000,3.2598,0.7987,-0.0065,0.6752,0.0017,0.0112,0.0005
51.260,39.7269,0.0802,3.3384,40.3456,0.0000,3.1848,0.7977,-0.0079,0.5000,0.0019,0.0113,0.0005
51.360,39.8067,0.0794,3.3781,40.4256,0.0000,3.1098,0.7968,-0.0091,0.3125,0.0015,0.0118,0.0005
51.460,39.8863,0.0784,3.3991,40.5056,0.0000,3.0348,0.7965,-0.0100,0.1262,0.0008,0.0125,0.0005
51.560,39.9660,0.0774,3.4018,40.5856,0.0000,2.9598,0.7964,-0.0101,-0.0519,-0.0001,0.0126,0.0005
51.663,40.0456,0.0764,3.3875,40.6656,0.0000,2.8848,0.7966,-0.0096,-0.2160,-0.0010,0.0126,0.0005
51.761,40.1173,0.0756,3.3613,40.7376,0.0000,2.8173,0.7968,-0.0083,-0.3626,-0.0017,0.0127,0.0005
51.860,40.1970,0.0748,3.3191,40.8176,0.0000,2.7423,0.7972,-0.0067,-0.4787,-0.0024,0.0128,0.0005
51.963,40.2768,0.0743,3.2650,40.8976,0.0000,2.6673,0.7978,-0.0044,-0.5896,-0.0027,0.0127,0.0005
52.060,40.3566,0.0740,3.2008,40.9776,0.0000,2.5923,0.7982,-0.0019,-0.6830,-0.0028,0.0125,0.0005
52.161,40.4284,0.0739,3.1357,41.0496,0.0000,2.5248,0.7987,0.0006,-0.7589,-0.0027,0.0125,0.0005
52.260,40.5163,0.0741,3.0488,41.1376,0.0000,2.4423,0.7993,0.0029,-0.8190,-0.0024,0.0123,0.0005
52.360,40.5963,0.0745,2.9643,41.2176,0.0000,2.3673,0.7995,0.0049,-0.8649,-0.0020,0.0118,0.0005
52.460,40.6682,0.0751,2.8848,41.2896,0.0000,2.2998,0.7994,0.0064,-0.8993,-0.0014,0.0115,0.0005
52.560,40.7481,0.0757,2.7937,41.3696,0.0000,2.2248,0.7991,0.0073,-0.9229,-0.0008,0.0114,0.0005
52.661,40.8280,0.0765,2.7003,41.4496,0.0000,2.1498,0.7990,0.0077,-0.9408,-0.0003,0.0118,0.0005
52.760,40.9080,0.0773,2.6056,41.5296,0.0000,2.0748,0.7993,0.0078,-0.9510,0.0001,0.0120,0.0005
52.861,40.9879,0.0780,2.5102,41.6096,0.0000,2.0178,0.7997,0.0075,-0.9561,0.0004,0.0120,0.0005
52.960,41.0679,0.0787,2.4155,41.6896,0.0000,2.0928,0.8003,0.0069,-0.9288,0.0004,0.0118,0.0005
53.063,41.1400,0.0794,2.3356,41.7616,0.0000,2.1603,0.8009,0.0067,-0.8378,-0.0003,0.0116,0.0005
53.160,41.2201,0.0801,2.2577,41.8416,0.0000,2.2353,0.8017,0.0074,-0.7145,-0.0011,0.0117,0.0005
53.260,41.3003,0.0809,2.1952,41.9216,0.0000,2.3103,0.8029,0.0087,-0.5487,-0.0013,0.0118,0.0005
53.360,41.3807,0.0818,2.1502,42.0016,0.0000,2.3853,0.8042,0.0100,-0.3675,-0.0011,0.0115,0.0005
53.460,41.4611,0.0829,2.1236,42.0816,0.0000,2.4603,0.8050,0.0108,-0.1832,-0.0004,0.0110,0.0005
53.561,41.5336,0.0838,2.1153,42.1536,0.0000,2.5278,0.8053,0.0107,-0.0034,0.0004,0.0106,0.0005
53.660,41.6141,0.0849,2.1226,42.2336,0.0000,2.6028,0.8049,0.0095,0.1646,0.0012,0.0100,0.0005
53.763,41.6946,0.0857,2.1461,42.3136,0.0000,2.6778,0.8040,0.0078,0.3024,0.0019,0.0097,0.0005
53.860,41.7749,0.0864,2.1839,42.3936,0.0000,2.7528,0.8030,0.0054,0.4385,0.0023,0.0098,0.0005
53.960,41.8552,0.0868,2.2344,42.4736,0.0000,2.8278,0.8021,0.0028,0.5560,0.0024,0.0101,0.0005
54.060,41.9353,0.0869,2.2956,42.5536,0.0000,2.9028,0.8014,0.0002,0.6551,0.0023,0.0103,0.0005
54.160,42.0154,0.0868,2.3658,42.6336,0.0000,2.9778,0.8010,-0.0020,0.7366,0.0019,0.0106,0.0005
54.262,42.0875,0.0865,2.4351,42.7056,0.0000,3.0453,0.8006,-0.0039,0.8017,0.0016,0.0105,0.0005
54.360,42.1676,0.0861,2.5177,42.7856,0.0000,3.1203,0.8002,-0.0052,0.8529,0.0012,0.0108,0.0005
54.460,42.2396,0.0856,2.5959,42.8576,0.0000,3.1878,0.8001,-0.0060,0.8875,0.0008,0.0110,0.0005
54.560,42.3276,0.0849,2.6952,42.9456,0.0000,3.2703,0.8000,-0.0065,0.9162,0.0004,0.0111,0.0005
54.660,42.4076,0.0842,2.7880,43.0256,0.0000,3.3453,0.7999,-0.0067,0.9354,0.0001,0.0110,0.0005
54.760,42.4876,0.0835,2.8822,43.1056,0.0000,3.4203,0.7998,-0.0066,0.9473,-0.0002,0.0112,0.0005
54.860,42.5675,0.0829,2.9773,43.1856,0.0000,3.4953,0.7998,-0.0062,0.9534,-0.0004,0.0114,0.0005
54.962,42.6395,0.0824,3.0631,43.2576,0.0000,3.4548,0.7999,-0.0057,0.9455,-0.0004,0.0114,0.0005
55.060,42.7195,0.0818,3.1552,43.3376,0.0000,3.3798,0.7998,-0.0055,0.8786,0.0001,0.0115,0.0005
55.160,42.7995,0.0812,3.2378,43.4176,0.0000,3.3048,0.7992,-0.0059,0.7676,0.0012,0.0110,0.0005
55.260,42.8793,0.0806,3.3060,43.4976,0.0000,3.2298,0.7980,-0.0071,0.6076,0.0018,0.0109,0.0005
55.360,42.9591,0.0798,3.3569,43.5776,0.0000,3.1548,0.7970,-0.0084,0.4263,0.0017,0.0116,0.0005
55.460,43.0387,0.0789,3.3891,43.6576,0.0000,3.0798,0.7963,-0.0095,0.2373,0.0012,0.0120,0.0005
55.560,43.1183,0.0779,3.4026,43.7376,0.0000,3.0048,0.7960,-0.0101,0.0528,0.0005,0.0124,0.0005
55.660,43.1900,0.0770,3.3995,43.8096,0.0000,2.9373,0.7960,-0.0100,-0.1199,-0.0004,0.0127,0.0005
55.760,43.2696,0.0761,3.3803,43.8896,0.0000,2.8623,0.7963,-0.0092,-0.2620,-0.0013,0.0129,0.0005
55.863,43.3493,0.0752,3.3462,43.9696,0.0000,2.7873,0.7967,-0.0078,-0.4033,-0.0020,0.0129,0.0005
55.960,43.4290,0.0745,3.2990,44.0496,0.0000,2.7123,0.7973,-0.0057,-0.5261,-0.0025,0.0130,0.0005
56.060,43.5087,0.0741,3.2405,44.1296,0.0000,2.6373,0.7981,-0.0034,-0.6297,-0.0028,0.0131,0.0005
56.160,43.5886,0.0739,3.1727,44.2096,0.0000,2.5623,0.7989,-0.0008,-0.7150,-0.0028,0.0128,0.0005
56.260,43.6685,0.0740,3.0972,44.2896,0.0000,2.4873,0.7993,0.0017,-0.7844,-0.0026,0.0121,0.0005
56.366,43.7404,0.0742,3.0240,44.3616,0.0000,2.4198,0.7995,0.0039,-0.8395,-0.0022,0.0121,0.0005
56.460,43.8204,0.0747,2.9381,44.4416,0.0000,2.3448,0.7996,0.0055,-0.8780,-0.0017,0.0120,0.0005
56.560,43.9004,0.0753,2.8484,44.5216,0.0000,2.2698,0.7998,0.0068,-0.9105,-0.0012,0.0120,0.0005
56.660,43.9804,0.0760,2.7560,44.6016,0.0000,2.1948,0.8001,0.0076,-0.9333,-0.0007,0.0121,0.0005
56.766,44.0524,0.0767,2.6713,44.6736,0.0000,2.1273,0.8005,0.0079,-0.9480,-0.0002,0.0121,0.0005
56.860,44.1405,0.0776,2.5666,44.7616,0.0000,2.0448,0.8010,0.0078,-0.9552,0.0001,0.0121,0.0005
56.960,44.2126,0.0783,2.4805,44.8336,0.0000,2.0403,0.8013,0.0075,-0.9537,0.0004,0.0116,0.0005
57.061,44.2927,0.0790,2.3870,44.9136,0.0000,2.1153,0.8013,0.0070,-0.9081,0.0002,0.0112,0.0005
57.160,44.3729,0.0797,2.3017,44.9936,0.0000,2.1903,0.8016,0.0071,-0.7994,-0.0006,0.0112,0.0005
57.260,44.4530,0.0804,2.2298,45.0736,0.0000,2.2653,0.8019,0.0080,-0.6487,-0.0012,0.0108,0.0005
57.360,44.5332,0.0813,2.1744,45.1536,0.0000,2.3403,0.8020,0.0093,-0.4746,-0.0012,0.0107,0.0005
57.461,44.6135,0.0823,2.1370,45.2336,0.0000,2.4153,0.8023,0.0103,-0.2903,-0.0007,0.0108,0.0005
57.571,44.6857,0.0833,2.1192,45.2976,0.0000,2.4753,0.8025,0.0106,-0.1076,-0.0000,0.0104,0.0005
57.660,44.7659,0.0843,2.1163,45.3856,0.0000,2.5578,0.8014,0.0099,0.0654,0.0009,0.0090,0.0005
57.766,44.8459,0.0852,2.1302,45.4656,0.0000,2.6328,0.7997,0.0084,0.2118,0.0016,0.0094,0.0005
57.860,44.9259,0.0859,2.1597,45.5456,0.0000,2.7078,0.7991,0.0062,0.3593,0.0021,0.0107,0.0005
57.960,45.0058,0.0864,2.2028,45.6256,0.0000,2.7828,0.7995,0.0037,0.4880,0.0023,0.0112,0.0005
58.060,45.0858,0.0866,2.2579,45.7056,0.0000,2.8578,0.8001,0.0011,0.5981,0.0023,0.0110,0.0005
58.175,45.1578,0.0866,2.3159,45.7776,0.0000,2.9253,0.8001,-0.0010,0.6813,0.0020,0.0107,0.0005
58.260,45.2378,0.0864,2.3885,45.8576,0.0000,3.0003,0.8002,-0.0031,0.7649,0.0016,0.0113,0.0005
