time_s,curr_x,curr_y,curr_z,tgt_x,tgt_y,tgt_z,vel_x,vel_y,vel_z,roll_rad,pitch_rad,yaw_rad
33.618,-1.9935,3.1305,5.3608,-2.1211,2.7734,5.3608,-0.7065,-0.6522,0.0987,-0.0137,0.0271,0.0108
33.718,-2.0627,3.0637,5.3707,-2.1645,2.6834,5.3708,-0.6776,-0.6828,0.0987,-0.0148,0.0292,0.0105
33.818,-2.1286,2.9936,5.3806,-2.2034,2.5913,5.3808,-0.6438,-0.7152,0.0992,-0.0162,0.0313,0.0103
33.925,-2.1850,2.9279,5.3895,-2.2345,2.5068,5.3898,-0.6120,-0.7428,0.0997,-0.0177,0.0333,0.0101
34.018,-2.2499,2.8443,5.4005,-2.2672,2.4018,5.4008,-0.5711,-0.7738,0.1000,-0.0200,0.0360,0.0100
34.120,-2.3101,2.7574,5.4115,-2.2942,2.2952,5.4118,-0.5281,-0.8023,0.0997,-0.0216,0.0381,0.0098
34.218,-2.3559,2.6841,5.4204,-2.3118,2.2069,5.4208,-0.4919,-0.8241,0.0991,-0.0229,0.0395,0.0096
34.318,-2.4028,2.6004,5.4303,-2.3267,2.1080,5.4308,-0.4506,-0.8468,0.0989,-0.0240,0.0409,0.0094
34.418,-2.4455,2.5146,5.4402,-2.3367,2.0085,5.4408,-0.4086,-0.8677,0.0996,-0.0264,0.0424,0.0093
34.518,-2.4840,2.4268,5.4501,-2.3416,1.9087,5.4508,-0.3654,-0.8857,0.0993,-0.0289,0.0441,0.0091
34.618,-2.5182,2.3374,5.4601,-2.3416,1.8087,5.4608,-0.3213,-0.9015,0.0989,-0.0303,0.0455,0.0090
34.718,-2.5478,2.2464,5.4699,-2.3366,1.7088,5.4708,-0.2764,-0.9158,0.0987,-0.0319,0.0467,0.0088
34.824,-2.5730,2.1541,5.4798,-2.3266,1.6093,5.4808,-0.2263,-0.9291,0.0991,-0.0340,0.0478,0.0087
34.918,-2.5935,2.0608,5.4897,-2.3116,1.5105,5.4908,-0.1847,-0.9377,0.0995,-0.0367,0.0490,0.0086
35.018,-2.6094,1.9666,5.4996,-2.2917,1.4125,5.5008,-0.1380,-0.9447,0.0997,-0.0394,0.0501,0.0085
35.118,-2.6206,1.8719,5.5096,-2.2670,1.3156,5.5108,-0.0908,-0.9491,0.1002,-0.0418,0.0511,0.0084
35.218,-2.6271,1.7768,5.5197,-2.2374,1.2201,5.5208,-0.0433,-0.9507,0.1005,-0.0445,0.0518,0.0084
35.318,-2.6288,1.6818,5.5297,-2.2031,1.1262,5.5308,0.0043,-0.9501,0.1009,-0.0465,0.0524,0.0083
35.418,-2.6258,1.5869,5.5398,-2.1641,1.0341,5.5408,0.0518,-0.9471,0.1007,-0.0496,0.0529,0.0083
35.520,-2.6180,1.4925,5.5499,-2.1206,0.9441,5.5508,0.0991,-0.9417,0.1007,-0.0512,0.0532,0.0083
35.618,-2.6055,1.3987,5.5599,-2.0727,0.8563,5.5608,0.1462,-0.9347,0.1005,-0.0535,0.0534,0.0083
35.718,-2.5883,1.3057,5.5699,-2.0204,0.7711,5.5708,0.1929,-0.9254,0.1006,-0.0558,0.0535,0.0083
35.837,-2.5640,1.2046,5.5810,-1.9580,0.6805,5.5818,0.2437,-0.9125,0.1010,-0.0590,0.0534,0.0083
35.918,-2.5400,1.1232,5.5901,-1.9034,0.6090,5.5908,0.2846,-0.8993,0.1008,-0.0617,0.0532,0.0083
36.018,-2.5091,1.0341,5.6001,-1.8389,0.5325,5.6008,0.3294,-0.8827,0.1002,-0.0635,0.0531,0.0083
36.118,-2.4737,0.9468,5.6102,-1.7708,0.4594,5.6108,0.3736,-0.8645,0.1003,-0.0654,0.0529,0.0084
36.218,-2.4340,0.8615,5.6202,-1.6990,0.3897,5.6208,0.4169,-0.8442,0.1005,-0.0682,0.0523,0.0085
36.318,-2.3900,0.7783,5.6303,-1.6239,0.3238,5.6308,0.4593,-0.8217,0.1011,-0.0706,0.0517,0.0086
36.427,-2.3418,0.6975,5.6404,-1.5455,0.2616,5.6408,0.5003,-0.7967,0.1013,-0.0737,0.0507,0.0086
36.518,-2.2896,0.6193,5.6505,-1.4642,0.2035,5.6508,0.5399,-0.7692,0.1010,-0.0763,0.0496,0.0087
36.618,-2.2335,0.5440,5.6605,-1.3800,0.1495,5.6608,0.5781,-0.7399,0.1005,-0.0780,0.0488,0.0089
36.720,-2.1736,0.4716,5.6706,-1.2933,0.0998,5.6708,0.6188,-0.7065,0.1001,-0.0796,0.0480,0.0091
36.818,-2.1101,0.4024,5.6806,-1.2042,0.0544,5.6808,0.6510,-0.6778,0.1012,-0.0816,0.0469,0.0093
36.918,-2.0431,0.3365,5.6908,-1.1129,0.0136,5.6908,0.6850,-0.6438,0.1019,-0.0847,0.0450,0.0094
37.018,-1.9728,0.2741,5.7009,-1.0197,-0.0226,5.7008,0.7168,-0.6076,0.1015,-0.0870,0.0432,0.0096
37.129,-1.8920,0.2097,5.7120,-0.9152,-0.0570,5.7118,0.7497,-0.5664,0.1009,-0.0883,0.0420,0.0098
37.218,-1.8232,0.1604,5.7212,-0.8284,-0.0808,5.7208,0.7755,-0.5320,0.1019,-0.0897,0.0409,0.0100
37.318,-1.7442,0.1094,5.7313,-0.7309,-0.1027,5.7308,0.8022,-0.4922,0.1024,-0.0923,0.0386,0.0103
37.418,-1.6626,0.0624,5.7416,-0.6323,-0.1197,5.7408,0.8266,-0.4510,0.1022,-0.0940,0.0366,0.0105
37.518,-1.5787,0.0197,5.7518,-0.5331,-0.1317,5.7508,0.8489,-0.4087,0.1021,-0.0953,0.0349,0.0107
37.619,-1.4927,-0.0189,5.7620,-0.4333,-0.1388,5.7608,0.8694,-0.3657,0.1022,-0.0967,0.0330,0.0109
37.718,-1.4047,-0.0530,5.7722,-0.3334,-0.1408,5.7708,0.8877,-0.3217,0.1018,-0.0983,0.0309,0.0112
37.840,-1.3060,-0.0855,5.7833,-0.2234,-0.1373,5.7818,0.9053,-0.2724,0.1013,-0.0996,0.0285,0.0115
37.919,-1.2239,-0.1079,5.7924,-0.1337,-0.1299,5.7908,0.9178,-0.2316,0.1013,-0.1006,0.0268,0.0117
38.018,-1.1314,-0.1286,5.8025,-0.0346,-0.1170,5.8008,0.9297,-0.1857,0.1011,-0.1019,0.0245,0.0120
38.122,-1.0379,-0.1446,5.8127,0.0638,-0.0992,5.8108,0.9393,-0.1391,0.1014,-0.1031,0.0220,0.0123
38.218,-0.9436,-0.1559,5.8228,0.1612,-0.0764,5.8208,0.9461,-0.0921,0.1008,-0.1041,0.0192,0.0126
38.319,-0.8487,-0.1625,5.8328,0.2573,-0.0489,5.8308,0.9506,-0.0448,0.1008,-0.1048,0.0170,0.0129
38.421,-0.7535,-0.1644,5.8429,0.3519,-0.0165,5.8408,0.9529,0.0025,0.1008,-0.1055,0.0145,0.0132
38.518,-0.6582,-0.1616,5.8530,0.4448,0.0205,5.8508,0.9528,0.0498,0.1003,-0.1060,0.0118,0.0135
38.623,-0.5725,-0.1550,5.8619,0.5267,0.0578,5.8598,0.9505,0.0922,0.0997,-0.1064,0.0096,0.0137
38.718,-0.4682,-0.1417,5.8729,0.6244,0.1083,5.8708,0.9454,0.1438,0.1000,-0.1067,0.0069,0.0140
38.818,-0.3741,-0.1248,5.8829,0.7107,0.1588,5.8808,0.9373,0.1949,0.0997,-0.1068,0.0040,0.0143
38.918,-0.2808,-0.1032,5.8929,0.7944,0.2135,5.8908,0.9285,0.2364,0.1007,-0.1070,0.0015,0.0146
39.018,-0.1886,-0.0771,5.9030,0.8752,0.2724,5.9008,0.9164,0.2818,0.1019,-0.1067,-0.0018,0.0150
39.118,-0.0977,-0.0465,5.9132,0.9530,0.3352,5.9108,0.9013,0.3263,0.1019,-0.1063,-0.0049,0.0153
39.218,-0.0085,-0.0114,5.9233,1.0275,0.4019,5.9208,0.8839,0.3697,0.1008,-0.1060,-0.0072,0.0155
39.318,0.0788,0.0279,5.9334,1.0986,0.4721,5.9308,0.8649,0.4125,0.1008,-0.1059,-0.0089,0.0157
39.418,0.1642,0.0715,5.9435,1.1662,0.5459,5.9408,0.8443,0.4544,0.1010,-0.1053,-0.0113,0.0160
39.520,0.2474,0.1191,5.9535,1.2299,0.6229,5.9508,0.8216,0.4950,0.1009,-0.1044,-0.0140,0.0163
39.618,0.3282,0.1708,5.9636,1.2897,0.7030,5.9608,0.7968,0.5342,0.1000,-0.1037,-0.0166,0.0166
39.719,0.4064,0.2263,5.9736,1.3455,0.7861,5.9708,0.7701,0.5724,0.1002,-0.1033,-0.0186,0.0168
39.818,0.4819,0.2856,5.9836,1.3970,0.8717,5.9808,0.7418,0.6094,0.1002,-0.1019,-0.0212,0.0171
39.920,0.5544,0.3485,5.9936,1.4442,0.9599,5.9908,0.7081,0.6479,0.1001,-0.1007,-0.0239,0.0174
40.018,0.6238,0.4148,6.0035,1.4828,1.0412,5.9998,0.6788,0.6780,0.0997,-0.0996,-0.0262,0.0176
40.118,0.6898,0.4844,6.0135,1.5250,1.1427,6.0108,0.6448,0.7100,0.1001,-0.0979,-0.0286,0.0178
40.219,0.7523,0.5570,6.0235,1.5585,1.2370,6.0208,0.6088,0.7396,0.1001,-0.0962,-0.0311,0.0181
40.318,0.8111,0.6325,6.0335,1.5872,1.3327,6.0308,0.5709,0.7670,0.1002,-0.0943,-0.0335,0.0183
40.425,0.8661,0.7106,6.0435,1.6111,1.4298,6.0408,0.5317,0.7926,0.0998,-0.0929,-0.0355,0.0185
40.518,0.9170,0.7912,6.0535,1.6301,1.5280,6.0508,0.4913,0.8165,0.0995,-0.0920,-0.0370,0.0187
40.618,0.9639,0.8741,6.0634,1.6442,1.6270,6.0608,0.4501,0.8392,0.0996,-0.0905,-0.0385,0.0189
40.718,1.0066,0.9592,6.0734,1.6533,1.7266,6.0708,0.4079,0.8596,0.0993,-0.0882,-0.0403,0.0191
40.818,1.0450,1.0462,6.0833,1.6575,1.8265,6.0808,0.3648,0.8779,0.0991,-0.0867,-0.0419,0.0192
40.919,1.0791,1.1349,6.0932,1.6566,1.9265,6.0908,0.3208,0.8942,0.0987,-0.0846,-0.0434,0.0194
41.018,1.1087,1.2251,6.1031,1.6508,2.0263,6.1008,0.2761,0.9086,0.0994,-0.0831,-0.0448,0.0195
41.124,1.1338,1.3167,6.1130,1.6399,2.1257,6.1108,0.2305,0.9204,0.0998,-0.0790,-0.0465,0.0196
41.219,1.1543,1.4092,6.1230,1.6241,2.2244,6.1208,0.1841,0.9282,0.0998,-0.0765,-0.0480,0.0197
41.318,1.1702,1.5023,6.1330,1.6034,2.3222,6.1308,0.1371,0.9344,0.1000,-0.0750,-0.0491,0.0198
41.418,1.1813,1.5960,6.1430,1.5778,2.4189,6.1408,0.0898,0.9384,0.0999,-0.0723,-0.0502,0.0199
41.518,1.1876,1.6899,6.1529,1.5475,2.5142,6.1508,0.0423,0.9396,0.0997,-0.0701,-0.0510,0.0199
41.618,1.1893,1.7839,6.1629,1.5124,2.6078,6.1608,-0.0052,0.9392,0.0996,-0.0682,-0.0518,0.0199
41.718,1.1861,1.8777,6.1728,1.4726,2.6995,6.1708,-0.0527,0.9364,0.0993,-0.0656,-0.0524,0.0200
41.821,1.1772,1.9804,6.1837,1.4237,2.7980,6.1818,-0.1048,0.9308,0.0994,-0.0633,-0.0530,0.0200
41.918,1.1657,2.0638,6.1927,1.3797,2.8765,6.1908,-0.1472,0.9242,0.0995,-0.0606,-0.0534,0.0200
42.018,1.1484,2.1557,6.2026,1.3267,2.9613,6.2008,-0.1940,0.9142,0.0997,-0.0579,-0.0537,0.0200
42.118,1.1264,2.2465,6.2126,1.2695,3.0433,6.2108,-0.2402,0.9016,0.0997,-0.0551,-0.0538,0.0199
42.218,1.0999,2.3359,6.2226,1.2083,3.1224,6.2208,-0.2858,0.8868,0.0997,-0.0527,-0.0538,0.0199
42.320,1.0655,2.4323,6.2335,1.1365,3.2057,6.2318,-0.3351,0.8678,0.0992,-0.0501,-0.0536,0.0198
42.419,1.0333,2.5095,6.2424,1.0744,3.2709,6.2408,-0.3747,0.8508,0.0992,-0.0485,-0.0535,0.0198
42.518,0.9935,2.5935,6.2523,1.0021,3.3399,6.2508,-0.4179,0.8301,0.0991,-0.0458,-0.0531,0.0197
42.619,0.9494,2.6753,6.2622,0.9264,3.4053,6.2608,-0.4600,0.8071,0.0988,-0.0435,-0.0527,0.0196
42.718,0.9011,2.7546,6.2721,0.8476,3.4668,6.2708,-0.5011,0.7822,0.0989,-0.0413,-0.0522,0.0196
42.818,0.8488,2.8314,6.2820,0.7657,3.5242,6.2808,-0.5410,0.7555,0.0993,-0.0386,-0.0514,0.0194
42.918,0.7925,2.9054,6.2919,0.6811,3.5775,6.2908,-0.5794,0.7262,0.0994,-0.0357,-0.0503,0.0193
43.019,0.7326,2.9763,6.3019,0.5940,3.6265,6.3008,-0.6163,0.6952,0.1004,-0.0340,-0.0495,0.0191
43.118,0.6690,3.0440,6.3119,0.5045,3.6711,6.3108,-0.6515,0.6622,0.1004,-0.0309,-0.0479,0.0189
43.218,0.6020,3.1083,6.3219,0.4128,3.7111,6.3208,-0.6848,0.6272,0.1004,-0.0293,-0.0467,0.0188
43.318,0.5317,3.1691,6.3320,0.3193,3.7466,6.3308,-0.7165,0.5913,0.1010,-0.0277,-0.0455,0.0186
43.418,0.4584,3.2262,6.3421,0.2242,3.7773,6.3408,-0.7465,0.5541,0.1011,-0.0255,-0.0440,0.0184
43.520,0.3745,3.2846,6.3532,0.1179,3.8055,6.3518,-0.7771,0.5113,0.1009,-0.0234,-0.0423,0.0182
43.618,0.3033,3.3288,6.3622,0.0299,3.8242,6.3608,-0.8006,0.4754,0.1005,-0.0220,-0.0409,0.0180
43.720,0.2219,3.3741,6.3723,-0.0688,3.8404,6.3708,-0.8247,0.4344,0.1002,-0.0204,-0.0392,0.0178
43.818,0.1382,3.4152,6.3823,-0.1682,3.8516,6.3808,-0.8493,0.3883,0.1006,-0.0189,-0.0377,0.0176
43.918,0.0524,3.4522,6.3923,-0.2680,3.8578,6.3908,-0.8674,0.3497,0.1001,-0.0171,-0.0357,0.0174
44.018,-0.0354,3.4847,6.4023,-0.3680,3.8590,6.4008,-0.8857,0.3058,0.0999,-0.0157,-0.0339,0.0171
44.118,-0.1249,3.5128,6.4123,-0.4679,3.8552,6.4108,-0.9018,0.2612,0.0993,-0.0143,-0.0318,0.0169
44.218,-0.2158,3.5365,6.4222,-0.5675,3.8464,6.4208,-0.9157,0.2158,0.0990,-0.0130,-0.0298,0.0166
44.318,-0.3081,3.5555,6.4321,-0.6665,3.8327,6.4308,-0.9274,0.1699,0.0989,-0.0118,-0.0275,0.0163
44.418,-0.4013,3.5700,6.4420,-0.7647,3.8140,6.4408,-0.9366,0.1235,0.0993,-0.0106,-0.0250,0.0161
44.518,-0.4954,3.5798,6.4519,-0.8619,3.7905,6.4508,-0.9432,0.0766,0.0989,-0.0096,-0.0223,0.0158
44.618,-0.5900,3.5848,6.4618,-0.9578,3.7621,6.4608,-0.9474,0.0295,0.1000,-0.0089,-0.0202,0.0155
44.718,-0.6848,3.5852,6.4718,-1.0521,3.7289,6.4708,-0.9493,-0.0176,0.1001,-0.0082,-0.0172,0.0152
44.818,-0.7797,3.5808,6.4817,-1.1447,3.6911,6.4808,-0.9482,-0.0646,0.0994,-0.0077,-0.0145,0.0149
44.918,-0.8744,3.5718,6.4916,-1.2353,3.6487,6.4908,-0.9449,-0.1114,0.0993,-0.0073,-0.0124,0.0145
45.018,-0.9686,3.5581,6.5016,-1.3236,3.6019,6.5008,-0.9388,-0.1625,0.1000,-0.0070,-0.0099,0.0142
45.118,-1.0621,3.5398,6.5116,-1.4095,3.5506,6.5108,-0.9317,-0.2039,0.1005,-0.0070,-0.0070,0.0139
45.219,-1.1547,3.5169,6.5217,-1.4927,3.4952,6.5208,-0.9212,-0.2493,0.1007,-0.0070,-0.0040,0.0136
45.318,-1.2462,3.4895,6.5317,-1.5730,3.4356,6.5308,-0.9083,-0.2939,0.1015,-0.0070,-0.0015,0.0133
45.418,-1.3362,3.4577,6.5419,-1.6502,3.3722,6.5408,-0.8931,-0.3378,0.1018,-0.0075,0.0012,0.0130
45.518,-1.4245,3.4215,6.5520,-1.7242,3.3049,6.5508,-0.8757,-0.3806,0.1012,-0.0078,0.0037,0.0127
45.618,-1.5111,3.3812,6.5621,-1.7948,3.2340,6.5608,-0.8562,-0.4225,0.0998,-0.0080,0.0060,0.0124
45.718,-1.5955,3.3366,6.5720,-1.8617,3.1597,6.5708,-0.8352,-0.4638,0.0983,-0.0081,0.0077,0.0121
45.821,-1.6859,3.2829,6.5827,-1.9308,3.0742,6.5818,-0.8105,-0.5082,0.0973,-0.0086,0.0099,0.0117
45.918,-1.7578,3.2354,6.5915,-1.9839,3.0015,6.5908,-0.7888,-0.5435,0.0976,-0.0092,0.0120,0.0114
46.018,-1.8353,3.1790,6.6012,-2.0389,2.9181,6.6008,-0.7627,-0.5815,0.0979,-0.0104,0.0149,0.0111
46.118,-1.9100,3.1188,6.6110,-2.0897,2.8319,6.6108,-0.7342,-0.6175,0.0979,-0.0117,0.0179,0.0108
46.218,-1.9817,3.0552,6.6208,-2.1362,2.7434,6.6208,-0.7035,-0.6520,0.0982,-0.0127,0.0204,0.0106
46.319,-2.0503,2.9881,6.6306,-2.1781,2.6526,6.6308,-0.6675,-0.6881,0.0986,-0.0140,0.0229,0.0103
46.418,-2.1155,2.9179,6.6405,-2.2155,2.5599,6.6408,-0.6364,-0.7159,0.0990,-0.0158,0.0255,0.0101
46.518,-2.1772,2.8447,6.6504,-2.2482,2.4654,6.6508,-0.6001,-0.7447,0.0998,-0.0174,0.0279,0.0099
46.620,-2.2351,2.7688,6.6604,-2.2761,2.3694,6.6608,-0.5621,-0.7714,0.0998,-0.0192,0.0303,0.0097
46.718,-2.2892,2.6903,6.6703,-2.2992,2.2721,6.6708,-0.5227,-0.7962,0.0992,-0.0205,0.0322,0.0094
46.819,-2.3392,2.6094,6.6802,-2.3174,2.1737,6.6808,-0.4781,-0.8217,0.0994,-0.0215,0.0338,0.0092
46.918,-2.3852,2.5262,6.6901,-2.3306,2.0746,6.6908,-0.4408,-0.8410,0.0994,-0.0239,0.0357,0.0090
47.018,-2.4269,2.4411,6.7001,-2.3389,1.9750,6.7008,-0.3939,-0.8615,0.0994,-0.0260,0.0375,0.0088
47.118,-2.4643,2.3541,6.7100,-2.3422,1.8751,6.7108,-0.3548,-0.8765,0.0999,-0.0282,0.0389,0.0086
47.218,-2.4974,2.2657,6.7200,-2.3405,1.7751,6.7208,-0.3108,-0.8907,0.1002,-0.0296,0.0404,0.0084
47.318,-2.5260,2.1759,6.7300,-2.3338,1.6753,6.7308,-0.2659,-0.9035,0.1000,-0.0313,0.0421,0.0083
47.418,-2.5501,2.0850,6.7400,-2.3221,1.5760,6.7408,-0.2202,-0.9141,0.0995,-0.0336,0.0437,0.0081
47.519,-2.5696,1.9931,6.7499,-2.3055,1.4774,6.7508,-0.1739,-0.9226,0.0991,-0.0351,0.0449,0.0080
47.618,-2.5844,1.9004,6.7598,-2.2839,1.3798,6.7608,-0.1272,-0.9293,0.0995,-0.0374,0.0461,0.0078
