time_s,curr_x,curr_y,curr_z,tgt_x,tgt_y,tgt_z,vel_x,vel_y,vel_z,roll_rad,pitch_rad,yaw_rad
47.733,1.3139,-0.1920,2.0049,1.6381,-0.5046,1.8363,0.0397,-0.5958,-0.3546,-0.0478,-0.0156,0.0103
47.832,1.3168,-0.2517,1.9694,1.6265,-0.5601,1.8086,0.0202,-0.5978,-0.3539,-0.0495,-0.0157,0.0102
47.932,1.3178,-0.3115,1.9342,1.6132,-0.6142,1.7816,0.0006,-0.5977,-0.3514,-0.0520,-0.0159,0.0102
48.032,1.3168,-0.3711,1.8992,1.5981,-0.6666,1.7554,-0.0189,-0.5949,-0.3484,-0.0544,-0.0160,0.0102
48.136,1.3138,-0.4303,1.8645,1.5812,-0.7171,1.7301,-0.0384,-0.5903,-0.3443,-0.0560,-0.0160,0.0102
48.232,1.3089,-0.4890,1.8304,1.5627,-0.7656,1.7058,-0.0579,-0.5840,-0.3384,-0.0583,-0.0161,0.0102
48.335,1.3020,-0.5470,1.7969,1.5424,-0.8120,1.6827,-0.0773,-0.5752,-0.3318,-0.0606,-0.0162,0.0102
48.432,1.2932,-0.6039,1.7642,1.5205,-0.8559,1.6607,-0.0967,-0.5644,-0.3234,-0.0629,-0.0162,0.0103
48.532,1.2825,-0.6596,1.7323,1.4969,-0.8973,1.6400,-0.1160,-0.5514,-0.3142,-0.0651,-0.0163,0.0103
48.632,1.2698,-0.7140,1.7015,1.4716,-0.9360,1.6206,-0.1352,-0.5364,-0.3036,-0.0674,-0.0163,0.0103
48.732,1.2553,-0.7667,1.6718,1.4447,-0.9720,1.6027,-0.1543,-0.5194,-0.2922,-0.0693,-0.0163,0.0104
48.832,1.2388,-0.8176,1.6432,1.4163,-1.0049,1.5862,-0.1732,-0.5007,-0.2797,-0.0712,-0.0163,0.0105
48.932,1.2204,-0.8666,1.6160,1.3862,-1.0348,1.5712,-0.1920,-0.4803,-0.2658,-0.0732,-0.0162,0.0106
49.034,1.2044,-0.9042,1.5952,1.3611,-1.0565,1.5604,-0.2069,-0.4626,-0.2539,-0.0749,-0.0162,0.0106
49.133,1.1781,-0.9579,1.5660,1.3215,-1.0851,1.5461,-0.2289,-0.4338,-0.2352,-0.0774,-0.0160,0.0108
49.232,1.1542,-0.9998,1.5434,1.2869,-1.1052,1.5361,-0.2470,-0.4081,-0.2187,-0.0789,-0.0159,0.0109
49.339,1.1259,-1.0430,1.5204,1.2472,-1.1233,1.5270,-0.2665,-0.3785,-0.1997,-0.0804,-0.0158,0.0111
49.432,1.1011,-1.0758,1.5033,1.2134,-1.1351,1.5211,-0.2823,-0.3533,-0.1831,-0.0820,-0.0156,0.0112
49.534,1.0719,-1.1095,1.4860,1.1746,-1.1447,1.5163,-0.2994,-0.3237,-0.1644,-0.0838,-0.0153,0.0113
49.632,1.0411,-1.1402,1.4706,1.1344,-1.1508,1.5132,-0.3161,-0.2930,-0.1456,-0.0850,-0.0151,0.0115
49.736,1.0086,-1.1678,1.4571,1.0928,-1.1534,1.5120,-0.3326,-0.2616,-0.1256,-0.0859,-0.0151,0.0117
49.832,0.9744,-1.1922,1.4457,1.0500,-1.1523,1.5125,-0.3488,-0.2294,-0.1053,-0.0874,-0.0148,0.0118
49.932,0.9387,-1.2133,1.4362,1.0060,-1.1476,1.5149,-0.3645,-0.1962,-0.0851,-0.0885,-0.0145,0.0120
50.032,0.9014,-1.2310,1.4289,0.9607,-1.1393,1.5190,-0.3813,-0.1591,-0.0624,-0.0893,-0.0144,0.0122
50.132,0.8625,-1.2454,1.4236,0.9143,-1.1275,1.5249,-0.3949,-0.1284,-0.0436,-0.0901,-0.0142,0.0123
50.232,0.8222,-1.2564,1.4203,0.8668,-1.1122,1.5326,-0.4111,-0.0904,-0.0206,-0.0909,-0.0139,0.0125
50.334,0.7762,-1.2644,1.4193,0.8133,-1.0914,1.5430,-0.4253,-0.0555,0.0009,-0.0916,-0.0138,0.0127
50.437,0.7373,-1.2678,1.4203,0.7685,-1.0713,1.5530,-0.4379,-0.0239,0.0202,-0.0922,-0.0134,0.0129
50.532,0.6928,-1.2683,1.4235,0.7179,-1.0459,1.5657,-0.4511,0.0114,0.0412,-0.0928,-0.0129,0.0131
50.632,0.6470,-1.2652,1.4288,0.6663,-1.0172,1.5801,-0.4639,0.0467,0.0628,-0.0930,-0.0127,0.0133
50.733,0.5999,-1.2586,1.4362,0.6139,-0.9854,1.5959,-0.4774,0.0852,0.0857,-0.0932,-0.0122,0.0135
50.832,0.5517,-1.2485,1.4457,0.5606,-0.9507,1.6133,-0.4878,0.1165,0.1044,-0.0933,-0.0118,0.0137
50.932,0.5023,-1.2349,1.4573,0.5064,-0.9130,1.6321,-0.4991,0.1508,0.1248,-0.0932,-0.0115,0.0139
51.032,0.4518,-1.2180,1.4709,0.4516,-0.8727,1.6523,-0.5096,0.1845,0.1451,-0.0929,-0.0110,0.0141
51.133,0.4002,-1.1977,1.4865,0.3960,-0.8297,1.6738,-0.5197,0.2174,0.1644,-0.0925,-0.0105,0.0143
51.232,0.3478,-1.1742,1.5039,0.3398,-0.7843,1.6965,-0.5299,0.2526,0.1843,-0.0921,-0.0101,0.0145
51.332,0.2944,-1.1476,1.5232,0.2829,-0.7367,1.7203,-0.5380,0.2807,0.2008,-0.0917,-0.0100,0.0148
51.432,0.2401,-1.1178,1.5442,0.2255,-0.6869,1.7452,-0.5466,0.3110,0.2178,-0.0910,-0.0097,0.0150
51.532,0.1850,-1.0851,1.5669,0.1677,-0.6352,1.7710,-0.5548,0.3401,0.2348,-0.0901,-0.0093,0.0152
51.634,0.1291,-1.0496,1.5913,0.1093,-0.5818,1.7978,-0.5621,0.3677,0.2505,-0.0889,-0.0086,0.0154
51.732,0.0725,-1.0113,1.6171,0.0506,-0.5269,1.8252,-0.5688,0.3939,0.2653,-0.0880,-0.0083,0.0155
51.840,0.0095,-0.9663,1.6472,-0.0144,-0.4649,1.8562,-0.5756,0.4212,0.2807,-0.0869,-0.0079,0.0158
51.933,-0.0425,-0.9274,1.6731,-0.0678,-0.4131,1.8821,-0.5807,0.4422,0.2921,-0.0857,-0.0075,0.0159
52.032,-0.1009,-0.8819,1.7029,-0.1274,-0.3548,1.9113,-0.5857,0.4640,0.3037,-0.0843,-0.0070,0.0161
52.132,-0.1597,-0.8344,1.7339,-0.1872,-0.2957,1.9408,-0.5902,0.4841,0.3139,-0.0830,-0.0066,0.0163
52.232,-0.2190,-0.7850,1.7658,-0.2471,-0.2361,1.9706,-0.5941,0.5025,0.3235,-0.0816,-0.0063,0.0165
52.335,-0.2845,-0.7286,1.8019,-0.3131,-0.1701,2.0036,-0.5979,0.5208,0.3326,-0.0798,-0.0059,0.0167
52.432,-0.3385,-0.6810,1.8322,-0.3611,-0.1222,2.0276,-0.6005,0.5339,0.3390,-0.0781,-0.0054,0.0168
52.533,-0.3987,-0.6269,1.8664,-0.4270,-0.0563,2.0605,-0.6027,0.5466,0.3450,-0.0763,-0.0049,0.0169
52.632,-0.4590,-0.5717,1.9011,-0.4869,0.0032,2.0903,-0.6043,0.5572,0.3491,-0.0743,-0.0043,0.0171
52.732,-0.5195,-0.5155,1.9362,-0.5466,0.0621,2.1197,-0.6053,0.5659,0.3522,-0.0727,-0.0040,0.0172
52.832,-0.5801,-0.4585,1.9716,-0.6062,0.1203,2.1488,-0.6058,0.5727,0.3545,-0.0709,-0.0037,0.0173
52.932,-0.6407,-0.4009,2.0071,-0.6655,0.1775,2.1774,-0.6059,0.5775,0.3557,-0.0686,-0.0032,0.0174
53.035,-0.7012,-0.3430,2.0426,-0.7244,0.2335,2.2054,-0.6050,0.5798,0.3549,-0.0661,-0.0024,0.0175
53.132,-0.7617,-0.2850,2.0780,-0.7831,0.2881,2.2327,-0.6036,0.5798,0.3531,-0.0644,-0.0020,0.0176
53.232,-0.8219,-0.2271,2.1132,-0.8355,0.3359,2.2566,-0.6017,0.5781,0.3500,-0.0624,-0.0018,0.0176
53.332,-0.8820,-0.1695,2.1480,-0.8991,0.3923,2.2848,-0.5990,0.5738,0.3453,-0.0600,-0.0012,0.0177
53.432,-0.9417,-0.1124,2.1822,-0.9563,0.4416,2.3095,-0.5962,0.5683,0.3408,-0.0580,-0.0009,0.0177
53.532,-1.0012,-0.0560,2.2160,-1.0130,0.4887,2.3330,-0.5926,0.5602,0.3344,-0.0550,0.0000,0.0176
53.632,-1.0602,-0.0005,2.2490,-1.0691,0.5335,2.3554,-0.5879,0.5491,0.3263,-0.0527,0.0008,0.0176
53.732,-1.1187,0.0537,2.2811,-1.1245,0.5759,2.3766,-0.5822,0.5354,0.3159,-0.0516,0.0007,0.0176
53.832,-1.1766,0.1066,2.3122,-1.1792,0.6156,2.3965,-0.5776,0.5231,0.3069,-0.0499,0.0007,0.0175
53.932,-1.2341,0.1581,2.3423,-1.2331,0.6525,2.4149,-0.5722,0.5076,0.2954,-0.0475,0.0011,0.0175
54.032,-1.2910,0.2079,2.3712,-1.2862,0.6866,2.4320,-0.5662,0.4900,0.2828,-0.0453,0.0016,0.0174
54.134,-1.3473,0.2559,2.3987,-1.3385,0.7176,2.4475,-0.5599,0.4708,0.2700,-0.0434,0.0018,0.0173
54.234,-1.4029,0.3018,2.4249,-1.3898,0.7455,2.4614,-0.5529,0.4496,0.2553,-0.0408,0.0026,0.0172
54.332,-1.4578,0.3455,2.4496,-1.4402,0.7701,2.4737,-0.5453,0.4265,0.2396,-0.0390,0.0030,0.0171
54.435,-1.5119,0.3868,2.4727,-1.4896,0.7915,2.4844,-0.5372,0.4020,0.2232,-0.0373,0.0033,0.0170
54.532,-1.5651,0.4256,2.4941,-1.5380,0.8094,2.4934,-0.5288,0.3762,0.2066,-0.0355,0.0036,0.0169
54.633,-1.6175,0.4618,2.5138,-1.5852,0.8239,2.5006,-0.5200,0.3490,0.1895,-0.0336,0.0041,0.0167
54.732,-1.6690,0.4951,2.5317,-1.6314,0.8348,2.5061,-0.5104,0.3201,0.1709,-0.0315,0.0051,0.0165
54.832,-1.7195,0.5255,2.5478,-1.6763,0.8422,2.5098,-0.5001,0.2898,0.1517,-0.0303,0.0054,0.0163
54.932,-1.7689,0.5527,2.5619,-1.7201,0.8460,2.5117,-0.4896,0.2590,0.1323,-0.0291,0.0055,0.0162
55.032,-1.8173,0.5769,2.5740,-1.7626,0.8462,2.5118,-0.4788,0.2272,0.1125,-0.0278,0.0058,0.0160
55.136,-1.8692,0.5998,2.5850,-1.8079,0.8423,2.5098,-0.4666,0.1914,0.0901,-0.0265,0.0061,0.0157
55.232,-1.9107,0.6155,2.5922,-1.8437,0.8359,2.5066,-0.4563,0.1615,0.0712,-0.0253,0.0066,0.0155
55.334,-1.9557,0.6298,2.5982,-1.8822,0.8253,2.5013,-0.4444,0.1275,0.0500,-0.0244,0.0068,0.0153
55.432,-1.9994,0.6407,2.6020,-1.9193,0.8113,2.4943,-0.4323,0.0932,0.0288,-0.0236,0.0071,0.0151
55.532,-2.0420,0.6481,2.6037,-1.9550,0.7938,2.4855,-0.4200,0.0586,0.0076,-0.0229,0.0074,0.0149
55.633,-2.0833,0.6520,2.6033,-1.9893,0.7728,2.4751,-0.4059,0.0203,-0.0157,-0.0222,0.0078,0.0147
55.732,-2.1233,0.6525,2.6008,-2.0220,0.7486,2.4629,-0.3942,-0.0112,-0.0349,-0.0217,0.0081,0.0145
55.833,-2.1620,0.6494,2.5961,-2.0532,0.7210,2.4492,-0.3795,-0.0497,-0.0580,-0.0212,0.0084,0.0142
55.932,-2.1993,0.6429,2.5894,-2.0829,0.6904,2.4339,-0.3673,-0.0811,-0.0769,-0.0210,0.0087,0.0140
56.034,-2.2353,0.6329,2.5805,-2.1110,0.6567,2.4170,-0.3520,-0.1192,-0.0991,-0.0208,0.0089,0.0138
56.132,-2.2699,0.6194,2.5697,-2.1349,0.6238,2.4006,-0.3378,-0.1533,-0.1191,-0.0211,0.0095,0.0136
56.232,-2.3030,0.6026,2.5569,-2.1623,0.5807,2.3790,-0.3231,-0.1866,-0.1383,-0.0217,0.0100,0.0133
56.334,-2.3346,0.5825,2.5423,-2.1855,0.5386,2.3580,-0.3096,-0.2155,-0.1552,-0.0222,0.0102,0.0131
56.432,-2.3648,0.5592,2.5257,-2.2070,0.4941,2.3357,-0.2946,-0.2472,-0.1745,-0.0219,0.0103,0.0129
56.533,-2.3934,0.5327,2.5072,-2.2269,0.4472,2.3123,-0.2781,-0.2818,-0.1951,-0.0221,0.0102,0.0127
56.632,-2.4205,0.5031,2.4869,-2.2450,0.3982,2.2878,-0.2647,-0.3094,-0.2112,-0.0227,0.0101,0.0125
56.733,-2.4462,0.4706,2.4648,-2.2614,0.3472,2.2623,-0.2484,-0.3419,-0.2298,-0.0236,0.0103,0.0123
56.832,-2.4703,0.4351,2.4411,-2.2761,0.2944,2.2359,-0.2333,-0.3701,-0.2455,-0.0245,0.0105,0.0121
