time_s,curr_x,curr_y,curr_z,tgt_x,tgt_y,tgt_z,vel_x,vel_y,vel_z,roll_rad,pitch_rad,yaw_rad
39.576,-1.8172,-0.6506,1.5973,-1.6691,-0.9196,1.5696,0.1972,-0.4179,-0.2430,-0.0178,0.0179,0.0001
39.675,-1.7968,-0.6913,1.5737,-1.6387,-0.9395,1.5597,0.2106,-0.3960,-0.2285,-0.0199,0.0179,0.0001
39.775,-1.7749,-0.7294,1.5518,-1.6000,-0.9600,1.5494,0.2254,-0.3700,-0.2115,-0.0218,0.0179,0.0001
39.883,-1.7540,-0.7615,1.5335,-1.5670,-0.9737,1.5426,0.2398,-0.3425,-0.1941,-0.0233,0.0179,0.0001
39.975,-1.7268,-0.7976,1.5132,-1.5251,-0.9866,1.5361,0.2542,-0.3139,-0.1758,-0.0248,0.0180,0.0001
40.075,-1.7006,-0.8274,1.4966,-1.4856,-0.9946,1.5321,0.2684,-0.2841,-0.1568,-0.0266,0.0179,0.0001
40.175,-1.6730,-0.8541,1.4820,-1.4448,-0.9990,1.5299,0.2823,-0.2532,-0.1374,-0.0279,0.0179,0.0001
40.275,-1.6470,-0.8755,1.4705,-1.4069,-0.9999,1.5295,0.2961,-0.2214,-0.1174,-0.0290,0.0179,0.0000
40.375,-1.6168,-0.8961,1.4597,-1.3637,-0.9975,1.5307,0.3084,-0.1921,-0.0991,-0.0302,0.0179,0.0000
40.475,-1.5852,-0.9135,1.4509,-1.3192,-0.9915,1.5337,0.3218,-0.1589,-0.0784,-0.0313,0.0179,0.0000
40.576,-1.5523,-0.9276,1.4443,-1.2735,-0.9820,1.5385,0.3350,-0.1251,-0.0576,-0.0323,0.0178,0.0000
40.675,-1.5181,-0.9382,1.4396,-1.2267,-0.9688,1.5450,0.3480,-0.0908,-0.0364,-0.0331,0.0179,0.0000
40.785,-1.4825,-0.9454,1.4372,-1.1836,-0.9541,1.5524,0.3609,-0.0563,-0.0149,-0.0339,0.0178,0.0000
40.875,-1.4458,-0.9491,1.4369,-1.1297,-0.9322,1.5633,0.3734,-0.0213,0.0067,-0.0346,0.0175,0.0001
40.975,-1.4078,-0.9493,1.4387,-1.0797,-0.9089,1.5750,0.3855,0.0137,0.0281,-0.0351,0.0173,0.0001
41.078,-1.3725,-0.9465,1.4422,-1.0339,-0.8850,1.5869,0.3972,0.0486,0.0491,-0.0355,0.0173,0.0001
41.175,-1.3323,-0.9401,1.4481,-0.9821,-0.8555,1.6017,0.4077,0.0800,0.0679,-0.0359,0.0173,0.0001
41.276,-1.2909,-0.9302,1.4560,-0.9294,-0.8229,1.6180,0.4191,0.1147,0.0886,-0.0359,0.0172,0.0001
41.375,-1.2484,-0.9168,1.4660,-0.8758,-0.7874,1.6358,0.4304,0.1489,0.1095,-0.0360,0.0172,0.0001
41.485,-1.2047,-0.9001,1.4780,-0.8215,-0.7490,1.6549,0.4414,0.1827,0.1296,-0.0360,0.0170,0.0002
41.576,-1.1600,-0.8800,1.4921,-0.7664,-0.7079,1.6755,0.4519,0.2158,0.1491,-0.0358,0.0167,0.0002
41.676,-1.1142,-0.8566,1.5081,-0.7107,-0.6643,1.6973,0.4622,0.2483,0.1684,-0.0355,0.0166,0.0002
41.776,-1.0722,-0.8328,1.5241,-0.6599,-0.6230,1.7180,0.4711,0.2767,0.1852,-0.0349,0.0163,0.0002
41.875,-1.0246,-0.8034,1.5436,-0.6030,-0.5749,1.7420,0.4805,0.3073,0.2030,-0.0343,0.0159,0.0002
41.977,-0.9809,-0.7744,1.5626,-0.5513,-0.5299,1.7645,0.4896,0.3369,0.2206,-0.0338,0.0159,0.0002
42.075,-0.9266,-0.7358,1.5878,-0.4876,-0.4729,1.7930,0.4983,0.3653,0.2370,-0.0327,0.0155,0.0003
42.177,-0.8763,-0.6978,1.6124,-0.4292,-0.4192,1.8198,0.5067,0.3922,0.2525,-0.0319,0.0153,0.0003
42.275,-0.8252,-0.6572,1.6384,-0.3704,-0.3640,1.8474,0.5146,0.4178,0.2673,-0.0307,0.0150,0.0004
42.375,-0.7785,-0.6184,1.6631,-0.3172,-0.3132,1.8728,0.5222,0.4420,0.2812,-0.0298,0.0149,0.0004
42.476,-0.7260,-0.5732,1.6918,-0.2578,-0.2557,1.9016,0.5287,0.4624,0.2928,-0.0285,0.0146,0.0004
42.575,-0.6727,-0.5258,1.7217,-0.1982,-0.1972,1.9308,0.5355,0.4834,0.3042,-0.0268,0.0141,0.0005
42.676,-0.6188,-0.4764,1.7527,-0.1384,-0.1381,1.9604,0.5418,0.5027,0.3152,-0.0257,0.0139,0.0005
42.775,-0.5643,-0.4251,1.7848,-0.0785,-0.0785,1.9902,0.5479,0.5204,0.3247,-0.0241,0.0136,0.0006
42.876,-0.5092,-0.3722,1.8177,-0.0185,-0.0185,2.0202,0.5534,0.5360,0.3323,-0.0222,0.0131,0.0006
42.975,-0.4536,-0.3178,1.8513,0.0415,0.0414,2.0502,0.5586,0.5499,0.3393,-0.0212,0.0131,0.0006
43.075,-0.3974,-0.2621,1.8856,0.1014,0.1013,2.0801,0.5637,0.5625,0.3451,-0.0194,0.0130,0.0006
43.178,-0.3465,-0.2110,1.9168,0.1553,0.1548,2.1069,0.5679,0.5719,0.3489,-0.0176,0.0126,0.0006
43.275,-0.2894,-0.1533,1.9519,0.2150,0.2138,2.1363,0.5722,0.5804,0.3520,-0.0159,0.0123,0.0006
43.375,-0.2320,-0.0949,1.9873,0.2746,0.2720,2.1654,0.5762,0.5872,0.3548,-0.0139,0.0119,0.0006
43.475,-0.1742,-0.0359,2.0228,0.3339,0.3292,2.1940,0.5795,0.5914,0.3555,-0.0112,0.0111,0.0006
43.578,-0.1161,0.0233,2.0583,0.3929,0.3852,2.2221,0.5821,0.5933,0.3556,-0.0093,0.0106,0.0007
43.676,-0.0578,0.0827,2.0938,0.4515,0.4399,2.2494,0.5840,0.5930,0.3540,-0.0070,0.0100,0.0007
43.781,-0.0051,0.1360,2.1255,0.5040,0.4877,2.2733,0.5853,0.5909,0.3509,-0.0049,0.0095,0.0007
43.876,0.0535,0.1948,2.1604,0.5618,0.5392,2.2990,0.5862,0.5866,0.3465,-0.0029,0.0091,0.0007
43.975,0.1121,0.2532,2.1947,0.6191,0.5887,2.3238,0.5869,0.5805,0.3409,-0.0009,0.0088,0.0006
44.076,0.1708,0.3108,2.2284,0.6759,0.6361,2.3475,0.5872,0.5723,0.3343,0.0014,0.0084,0.0006
44.175,0.2295,0.3675,2.2614,0.7320,0.6812,2.3701,0.5870,0.5621,0.3265,0.0037,0.0079,0.0006
44.276,0.2882,0.4230,2.2936,0.7820,0.7198,2.3893,0.5863,0.5498,0.3176,0.0057,0.0074,0.0006
44.375,0.3409,0.4719,2.3217,0.8369,0.7601,2.4095,0.5850,0.5355,0.3081,0.0080,0.0068,0.0005
44.476,0.3993,0.5247,2.3521,0.8910,0.7977,2.4283,0.5833,0.5208,0.2980,0.0105,0.0060,0.0005
44.575,0.4575,0.5758,2.3812,0.9443,0.8324,2.4456,0.5808,0.5025,0.2862,0.0126,0.0054,0.0005
44.675,0.5155,0.6250,2.4091,0.9968,0.8641,2.4615,0.5778,0.4826,0.2736,0.0146,0.0048,0.0006
44.776,0.5730,0.6721,2.4357,1.0483,0.8928,2.4758,0.5741,0.4608,0.2597,0.0171,0.0040,0.0006
44.875,0.6302,0.7169,2.4608,1.0989,0.9182,2.4885,0.5697,0.4370,0.2441,0.0192,0.0032,0.0006
44.976,0.6813,0.7551,2.4821,1.1437,0.9382,2.4985,0.5648,0.4120,0.2279,0.0204,0.0030,0.0006
45.075,0.7375,0.7951,2.5041,1.1924,0.9573,2.5081,0.5599,0.3859,0.2114,0.0221,0.0028,0.0006
45.180,0.7877,0.8289,2.5225,1.2305,0.9701,2.5145,0.5556,0.3640,0.1971,0.0239,0.0022,0.0005
45.275,0.8485,0.8670,2.5430,1.2865,0.9850,2.5219,0.5492,0.3324,0.1774,0.0257,0.0015,0.0005
45.375,0.9030,0.8986,2.5598,1.3318,0.9936,2.5262,0.5428,0.3025,0.1588,0.0275,0.0008,0.0004
45.476,0.9569,0.9272,2.5745,1.3760,0.9986,2.5287,0.5357,0.2713,0.1390,0.0292,-0.0000,0.0004
45.575,1.0101,0.9525,2.5873,1.4189,1.0000,2.5294,0.5281,0.2391,0.1191,0.0304,-0.0005,0.0004
45.679,1.0573,0.9726,2.5972,1.4565,0.9982,2.5285,0.5201,0.2062,0.0988,0.0317,-0.0011,0.0003
45.776,1.1089,0.9917,2.6061,1.4969,0.9927,2.5258,0.5116,0.1724,0.0779,0.0330,-0.0018,0.0003
45.878,1.1596,1.0074,2.6129,1.5360,0.9837,2.5213,0.5034,0.1414,0.0590,0.0341,-0.0025,0.0003
45.975,1.2095,1.0196,2.6177,1.5738,0.9712,2.5150,0.4938,0.1065,0.0379,0.0351,-0.0031,0.0002
46.076,1.2583,1.0283,2.6203,1.6101,0.9551,2.5070,0.4838,0.0711,0.0166,0.0361,-0.0038,0.0002
46.175,1.3061,1.0335,2.6208,1.6449,0.9357,2.4973,0.4732,0.0354,-0.0042,0.0369,-0.0045,0.0002
46.275,1.3528,1.0350,2.6192,1.6783,0.9128,2.4858,0.4620,-0.0005,-0.0252,0.0375,-0.0055,0.0002
46.376,1.3939,1.0334,2.6160,1.7071,0.8894,2.4742,0.4501,-0.0365,-0.0466,0.0380,-0.0063,0.0002
46.475,1.4383,1.0281,2.6104,1.7376,0.8604,2.4597,0.4389,-0.0688,-0.0654,0.0384,-0.0068,0.0002
46.576,1.4815,1.0193,2.6027,1.7665,0.8283,2.4436,0.4262,-0.1045,-0.0858,0.0386,-0.0072,0.0002
46.675,1.5234,1.0069,2.5930,1.7938,0.7933,2.4261,0.4132,-0.1398,-0.1064,0.0386,-0.0080,0.0001
46.777,1.5640,0.9910,2.5813,1.8195,0.7553,2.4071,0.3996,-0.1746,-0.1262,0.0386,-0.0087,0.0001
46.876,1.6032,0.9716,2.5676,1.8436,0.7147,2.3868,0.3855,-0.2089,-0.1460,0.0383,-0.0094,0.0001
46.975,1.6372,0.9513,2.5536,1.8639,0.6759,2.3674,0.3710,-0.2424,-0.1652,0.0381,-0.0099,0.0001
47.077,1.6737,0.9256,2.5362,1.8848,0.6305,2.3447,0.3577,-0.2719,-0.1816,0.0376,-0.0105,0.0001
47.175,1.7086,0.8966,2.5171,1.9040,0.5828,2.3208,0.3425,-0.3038,-0.1997,0.0369,-0.0112,0.0001
47.276,1.7420,0.8646,2.4961,1.9215,0.5330,2.2959,0.3269,-0.3345,-0.2167,0.0363,-0.0117,0.0001
47.375,1.7738,0.8295,2.4736,1.9373,0.4813,2.2701,0.3109,-0.3642,-0.2331,0.0352,-0.0124,0.0001
47.476,1.8040,0.7915,2.4494,1.9513,0.4279,2.2434,0.2945,-0.3924,-0.2488,0.0343,-0.0131,0.0001
47.575,1.8325,0.7508,2.4237,1.9636,0.3729,2.2159,0.2777,-0.4193,-0.2636,0.0333,-0.0136,0.0001
47.676,1.8567,0.7119,2.3993,1.9731,0.3223,2.1906,0.2606,-0.4449,-0.2774,0.0322,-0.0141,0.0001
47.777,1.8820,0.6663,2.3710,1.9821,0.2649,2.1619,0.2450,-0.4665,-0.2889,0.0308,-0.0147,0.0002
47.876,1.9055,0.6184,2.3415,1.9892,0.2066,2.1328,0.2273,-0.4889,-0.3001,0.0289,-0.0153,0.0002
47.979,1.9273,0.5684,2.3109,1.9945,0.1476,2.1032,0.2091,-0.5091,-0.3106,0.0273,-0.0160,0.0002
48.075,1.9472,0.5164,2.2793,1.9981,0.0880,2.0734,0.1907,-0.5277,-0.3204,0.0260,-0.0165,0.0002
48.177,1.9652,0.4627,2.2467,1.9998,0.0281,2.0435,0.1721,-0.5448,-0.3291,0.0246,-0.0169,0.0002
48.276,1.9814,0.4074,2.2134,1.9997,-0.0319,2.0135,0.1534,-0.5602,-0.3359,0.0229,-0.0172,0.0002
48.376,1.9943,0.3563,2.1829,1.9982,-0.0858,1.9866,0.1344,-0.5733,-0.3417,0.0207,-0.0177,0.0002
48.475,2.0069,0.2985,2.1485,1.9947,-0.1453,1.9568,0.1171,-0.5831,-0.3457,0.0183,-0.0182,0.0002
48.575,2.0176,0.2397,2.1137,1.9894,-0.2044,1.9272,0.0978,-0.5918,-0.3496,0.0165,-0.0186,0.0002
48.675,2.0263,0.1801,2.0786,1.9824,-0.2627,1.8981,0.0783,-0.5989,-0.3523,0.0148,-0.0189,0.0002
48.776,2.0330,0.1199,2.0433,1.9735,-0.3201,1.8694,0.0588,-0.6041,-0.3538,0.0128,-0.0193,0.0002
48.879,2.0378,0.0593,2.0079,1.9629,-0.3764,1.8413,0.0392,-0.6072,-0.3543,0.0108,-0.0196,0.0002
48.975,2.0405,0.0046,1.9760,1.9518,-0.4258,1.8165,0.0195,-0.6083,-0.3532,0.0088,-0.0199,0.0002
49.081,2.0415,-0.0562,1.9408,1.9379,-0.4793,1.7898,0.0018,-0.6074,-0.3509,0.0066,-0.0201,0.0003
49.175,2.0406,-0.1167,1.9059,1.9221,-0.5311,1.7639,-0.0180,-0.6041,-0.3471,0.0039,-0.0204,0.0003
49.275,2.0377,-0.1769,1.8714,1.9047,-0.5809,1.7390,-0.0377,-0.5985,-0.3420,0.0016,-0.0207,0.0003
49.376,2.0329,-0.2363,1.8376,1.8856,-0.6287,1.7151,-0.0575,-0.5908,-0.3356,-0.0007,-0.0209,0.0003
49.475,2.0261,-0.2948,1.8044,1.8647,-0.6742,1.6923,-0.0772,-0.5807,-0.3284,-0.0031,-0.0211,0.0003
49.576,2.0182,-0.3466,1.7752,1.8445,-0.7131,1.6729,-0.0969,-0.5688,-0.3201,-0.0048,-0.0213,0.0003
49.676,2.0077,-0.4028,1.7436,1.8205,-0.7538,1.6525,-0.1165,-0.5552,-0.3106,-0.0068,-0.0215,0.0003
49.780,1.9951,-0.4577,1.7130,1.7948,-0.7919,1.6335,-0.1341,-0.5412,-0.3014,-0.0088,-0.0217,0.0003
49.875,1.9807,-0.5109,1.6835,1.7675,-0.8271,1.6159,-0.1535,-0.5242,-0.2895,-0.0109,-0.0218,0.0003
49.975,1.9642,-0.5623,1.6552,1.7387,-0.8593,1.5998,-0.1728,-0.5052,-0.2770,-0.0131,-0.0218,0.0003
50.075,1.9459,-0.6116,1.6283,1.7082,-0.8884,1.5852,-0.1918,-0.4844,-0.2633,-0.0150,-0.0219,0.0003
50.175,1.9278,-0.6542,1.6052,1.6795,-0.9119,1.5735,-0.2107,-0.4619,-0.2486,-0.0168,-0.0219,0.0003
50.284,1.9059,-0.6994,1.5811,1.6462,-0.9349,1.5620,-0.2275,-0.4403,-0.2343,-0.0189,-0.0219,0.0003
50.375,1.8821,-0.7420,1.5585,1.6114,-0.9545,1.5522,-0.2460,-0.4145,-0.2178,-0.0210,-0.0218,0.0003
50.481,1.8565,-0.7819,1.5377,1.5788,-0.9692,1.5449,-0.2641,-0.3872,-0.2005,-0.0227,-0.0218,0.0002
50.575,1.8291,-0.8191,1.5187,1.5413,-0.9822,1.5383,-0.2819,-0.3586,-0.1820,-0.0245,-0.0216,0.0002
50.676,1.8000,-0.8533,1.5015,1.4984,-0.9925,1.5332,-0.2992,-0.3284,-0.1631,-0.0264,-0.0214,0.0002
50.776,1.7723,-0.8815,1.4877,1.4621,-0.9976,1.5306,-0.3162,-0.2971,-0.1435,-0.0275,-0.0213,0.0002
50.875,1.7399,-0.9097,1.4743,1.4205,-1.0000,1.5295,-0.3313,-0.2683,-0.1254,-0.0287,-0.0213,0.0003
50.975,1.7059,-0.9348,1.4628,1.3776,-0.9987,1.5301,-0.3478,-0.2355,-0.1051,-0.0298,-0.0213,0.0002
51.075,1.6702,-0.9565,1.4535,1.3335,-0.9938,1.5325,-0.3640,-0.2021,-0.0843,-0.0310,-0.0211,0.0002
51.177,1.6367,-0.9731,1.4468,1.2928,-0.9864,1.5362,-0.3797,-0.1679,-0.0636,-0.0320,-0.0210,0.0002
51.275,1.5941,-0.9897,1.4410,1.2418,-0.9734,1.5427,-0.3952,-0.1333,-0.0425,-0.0329,-0.0208,0.0002
51.375,1.5579,-1.0001,1.4381,1.1990,-0.9596,1.5496,-0.4102,-0.0984,-0.0217,-0.0336,-0.0206,0.0002
51.476,1.5162,-1.0084,1.4368,1.1504,-0.9411,1.5589,-0.4249,-0.0632,-0.0006,-0.0343,-0.0205,0.0002
51.575,1.4730,-1.0131,1.4377,1.1008,-0.9191,1.5699,-0.4379,-0.0313,0.0184,-0.0350,-0.0204,0.0002
51.675,1.4285,-1.0143,1.4408,1.0503,-0.8938,1.5825,-0.4520,0.0042,0.0400,-0.0355,-0.0201,0.0002
51.777,1.3825,-1.0119,1.4459,1.0039,-0.8683,1.5953,-0.4653,0.0396,0.0608,-0.0359,-0.0195,0.0002
51.879,1.3401,-1.0068,1.4523,0.9569,-0.8402,1.6093,-0.4767,0.0714,0.0798,-0.0359,-0.0187,0.0001
51.975,1.2918,-0.9977,1.4615,0.8984,-0.8027,1.6281,-0.4879,0.1060,0.1017,-0.0357,-0.0173,0.0001
52.075,1.2424,-0.9853,1.4728,0.8444,-0.7654,1.6467,-0.4982,0.1403,0.1223,-0.0363,-0.0173,0.0001
52.176,1.1920,-0.9693,1.4862,0.7896,-0.7255,1.6667,-0.5086,0.1746,0.1421,-0.0365,-0.0176,0.0002
52.276,1.1458,-0.9521,1.4998,0.7397,-0.6873,1.6858,-0.5191,0.2084,0.1607,-0.0364,-0.0179,0.0002
52.376,1.0934,-0.9298,1.5167,0.6837,-0.6425,1.7082,-0.5286,0.2382,0.1773,-0.0361,-0.0180,0.0002
52.475,1.0400,-0.9041,1.5355,0.6270,-0.5954,1.7318,-0.5391,0.2706,0.1960,-0.0354,-0.0177,0.0002
